region,year,pop,pop2564,entrants,gdppc,mult_stock,mult_entrant,tert_stock,tert_entr,none_stock,sec_stock,gross_const,gross_cur,inv_cur,gdp,inv_gdp,stock_gdp,entrant_share,net_over_gross,net_const
latam,1955,191451150.0,69355139.0,3316955.8,4152.071091916338,4.542217378932688,4.843324511163997,0.010614152536152095,0.01477797684306228,0.43654060045511267,0.07044483593922043,4410942969574.002,1308010836434.7537,66703409598.566536,794918785429.1387,0.08391223206853334,1.645464744840092,0.017325337559998984,0.3082330864736824,1357181871261.3762
latam,1960,219313371.0,78178899.0,3635859.0,4704.3140458918915,4.614553127711352,5.015576068200683,0.012978361811557029,0.021562644102185745,0.4060639543296108,0.08246777948778658,5051310696526.904,1697131547778.9824,85787529350.06668,1031718971647.1995,0.08315009387983037,1.644955258571443,0.016578373600394842,0.30784124340094193,1551417016872.2856
latam,1965,251463631.0,87791792.0,4149756.6,5303.146136932161,4.7097932748452696,5.203459381776152,0.015592544654413669,0.02375214794837218,0.3680200150613042,0.10056489304120679,5789494434044.435,2192751183653.022,114511311353.14752,1333548383316.5845,0.08586963381737499,1.644298183017228,0.01650241262920442,0.310122711676257,1790555674025.9944
latam,1970,285797004.0,98677579.0,4932628.6,6205.4254903411775,4.825527174818423,5.38348394685872,0.020205445232797346,0.04578869237176033,0.32424056425542636,0.12379242411520215,6667271385492.305,2954845764861.252,164783379094.50174,1773492013684.7395,0.09291464400346268,1.666117322243839,0.017259203319010298,0.3160973286653022,2102866811274.9297
latam,1975,321967666.0,112060931.0,5867588.4,7398.261544567905,4.95755385774552,5.559668075589263,0.03151594421826354,0.050488397992556666,0.27784716209494686,0.13353163052889488,7778691517444.774,4110090150170.28,241344933298.76923,2382001001962.0835,0.10132024843817045,1.725477926661134,0.018224154222989584,0.32410242044046716,2514496022380.8633
latam,1980,360551282.0,128803173.0,6793859.8,8598.857206144525,5.111215135400795,5.723492270962204,0.041395798594212496,0.06565778776478906,0.24531212950478298,0.16843763712810858,9217976668498.209,5660977907259.128,334363157789.0001,3100328989410.3467,0.1078476377607245,1.8259281278196842,0.01884297779310073,0.3455196537613391,3177314054445.2666
latam,1985,400925473.0,149987248.0,7713080.0,8010.439512548122,5.272034855810687,5.8727042870865835,0.049067735092769876,0.07447931311859547,0.21231105111640658,0.21182893703770023,11071781110706.682,6334158914331.812,362845978681.7418,3211589250506.2456,0.11298019465737909,1.9722817646538555,0.019238188938920327,0.3586978837335399,3963947598866.3765
latam,1990,441946711.0,173694346.0,8255369.6,8030.643104199375,5.432923565693865,5.989033063288961,0.057959471172112455,0.07260882666293597,0.18953390957446808,0.2587489195478724,13213082860104.266,7578261764979.341,397048498470.0732,3549116307115.744,0.11187249560517842,2.1352531473216096,0.018679558857493114,0.3678585624885035,4849470771829.043
latam,1995,482374759.0,198335174.0,8926579.6,9020.372870251918,5.623329761864016,6.212698143146223,0.06924029331383438,0.07646644947185237,0.15948957377185202,0.308757787907546,15616301139345.13,10060458726459.48,500253142132.5267,4351200189377.907,0.11496900173743743,2.312111208079771,0.0185054865194553,0.37289083868856704,5806277820436.719
latam,2000,521388587.0,224221605.0,9607619.6,10090.750815430127,5.804974509952418,6.396760872085303,0.07796471602651545,0.07554501425614187,0.12625715693475612,0.3615365089213615,18224795157134.402,13134128341091.332,620153782721.6666,5261202309426.212,0.11787301575736227,2.4964119546514345,0.018426984862252076,0.3709150990369992,6744545877448.177
latam,2005,556278281.0,251031201.0,10203767.2,11253.527795760832,6.022438606220806,6.5533176947239316,0.08747475732871335,0.08681167711148163,0.09020402198816396,0.4300710445997037,21168250533717.96,17013308350193.197,752506840136.9128,6260093097411.555,0.12020697271228474,2.717740468944131,0.018342918550868247,0.36930924684063754,7796655221718.021
latam,2010,588974888.0,278627597.0,10548778.2,13316.37565467307,6.220673889422292,6.686400079922781,0.10247250797383059,0.11571949806949808,0.06997984317226014,0.4795608170137414,24268696230216.883,23080626979829.098,939248603419.7039,7843010859776.998,0.11975612685131609,2.9428273647048546,0.017910404017089435,0.36810067307834377,8921553993591.172
latam,2015,620109079.0,304855840.0,10740433.4,14305.947282062125,6.30577192998432,6.864825668586508,0.10067295332835835,0.15602559483190026,0.05796438727238658,0.520469300336304,26916442512391.36,27501057765451.992,1054794701674.116,8871247793302.098,0.11890037639017355,3.100021373116827,0.017320232461876275,0.3680303554154418,10017979723777.719
latam,2020,646796520.0,327812451.0,10752531.999999998,12833.057379156267,6.4167287351269575,7.04606493021397,0.10525324978416124,0.20013859609986434,0.04435084855899034,0.5585375956020757,29452624915172.08,26994125402077.266,972271422037.6323,8300376853798.595,0.11713581674218573,3.2521566041575136,0.016624288578423393,0.3587528951197151,10629554818197.682
latam,2025,658958893.0,347032797.0,10554924.6,14001.832616295293,6.52322106955606,7.207799149522376,0.11359050530027244,0.24083965717772232,0.03497835245094673,0.5866330906426723,31696951769863.703,31696951769863.703,1065228293145.1638,9226632120805.24,0.11545147559781517,3.435376132358185,0.016017576683649067,0.35300019414119366,11226438128687.072
seasia,1925,120045899.23076923,43832737.97723259,2244929.224923793,1400.9985132773945,3.841980064306474,4.130203536541245,0.00144774108322325,0.0014381331403762665,0.8941830911492735,0.01472338177014531,1978901698546.6638,235934461796.183,12990078703.401392,168184126347.35562,0.07723724578247415,1.402834303808795,0.01870059068497019,,
seasia,1930,127316700.2,47052777.590106554,2384584.2497501764,1585.356794824151,3.8783381896288263,4.192644811349631,0.0017585892443436686,0.001446085122223601,0.8736818159412431,0.019264085374870607,2144378563581.8481,289306346314.2168,15849945062.264223,201842395756.65933,0.07852634231201296,1.4333279449526737,0.01872954801690797,,
seasia,1935,137094107.4,51919886.013829626,2606923.8932102327,1475.0942379393275,3.923525584742167,4.237339051422445,0.002283627755320812,0.001842592947122564,0.845552046809746,0.024316211447841525,2393760708590.464,300489973786.4215,16294511106.656307,202226727881.17532,0.08057545744512397,1.4859063237327552,0.01901557946326607,,
seasia,1940,148490790.4888889,56096811.756818466,2814785.8908891496,1635.2078001734783,3.955696199743812,4.286195371306644,0.002479856204289079,0.0024695671042638603,0.8261350357423246,0.027513759761993307,2607543870669.358,362855791475.3356,19728327941.161427,242813298861.35684,0.08124895973027424,1.494381869431795,0.01895596273426648,,
seasia,1945,162061462.3,59673839.031948194,2977995.4164361446,1334.3241554926847,4.015128311809802,4.410307582955577,0.0031657059679767105,0.005605411813934026,0.7862527510917031,0.0324962833575934,2815489564470.561,319701559889.2759,17524847691.30193,216242523821.35706,0.08104255990731782,1.4784398287609182,0.01837571606581847,,
seasia,1950,178942175.0,65889610.0,3288190.6000000006,1338.3960838426271,4.066604099933575,4.524655098310823,0.003445272713853421,0.009849446864520984,0.7502980662779541,0.037363071075356115,3148613448039.1953,358619159490.9664,19912561056.07149,239495506254.28207,0.08314377738231764,1.4973941060514342,0.018375716065818472,0.30606259449259143,978338019529.0022
seasia,1955,200833021.0,74266317.0,3721523.2,1536.2256399091289,4.177579099290781,4.667060287766464,0.006341094607252779,0.01210021057489832,0.6839057774655426,0.04484438980329185,3645751671486.7153,476619248965.3233,26682047381.268604,308524836200.6085,0.08648265633927586,1.5448326780908384,0.01853043479338988,0.30698567988178105,1129936356729.8186
seasia,1960,230908360.0,84956345.0,4113374.0,1661.3406482474697,4.228673762331839,4.872417136607665,0.007442600896860987,0.02156942008185829,0.6521996711509717,0.04873040358744395,4221536181756.7046,596841058753.3583,33296712156.354206,383617444488.1601,0.08679665806329584,1.5558235615423872,0.017813880796693545,0.30641330251038235,1303437311062.975
seasia,1965,264516342.0,95916085.0,4284951.0,1768.41035568261,4.361878398299682,5.078755528397821,0.009456854410201911,0.02541736017693062,0.56945890010627,0.06266838469713072,4916267584492.171,739857443276.1451,38484532699.790115,467773438440.08295,0.08227173571061923,1.5816576626141918,0.016199191957674962,0.3142186511058594,1560298621297.7046
seasia,1970,300710517.0,106088079.0,4779391.0,2002.4033713631666,4.522992301030781,5.207267474086758,0.013789112006752986,0.031227910958904113,0.4794971763502989,0.07829233988420065,5638491743693.2705,960824352151.1544,49834948667.034256,602143753045.1608,0.08276254368663463,1.5956727065456953,0.01589366094568618,0.31705230524832867,1800916900354.2493
seasia,1975,338675003.0,117600873.0,5820911.799999999,2359.481615915438,4.660784425991086,5.4011086442115035,0.015617341607489392,0.04202012022455165,0.41383937901179274,0.10370882647729938,6440803901163.303,1293260936270.9268,74180632142.12149,799097443348.6058,0.09283052118308459,1.6184020447513088,0.017187308624604925,0.31908572275827124,2073770119158.7734
seasia,1980,378135860.0,133536525.0,7169331.8,2917.0109804543276,4.839704279472793,5.463613405103389,0.023001086640874562,0.04944987534829154,0.339776189450216,0.1316960871560922,7594329060911.19,1885197955748.3599,114260654135.52623,1103026455723.5403,0.10358831698245706,1.7091139980969423,0.018959671796269204,0.3325209998535944,2548115304367.3784
seasia,1985,423845809.0,156660174.0,8317653.0,3107.767573668352,4.950264524399715,5.698042638674416,0.027623988738592974,0.05552029769959403,0.33595484111060775,0.173861707980066,9112919337539.113,2410102661021.054,147290597526.52234,1317214261445.4297,0.11181977134448477,1.8296967559221202,0.019624242645277637,0.34665829840386364,3182056709468.91
seasia,1990,469583863.0,184123955.0,9241115.4,3903.7358542012817,5.004883886176025,5.669034338261119,0.03372155272871906,0.06339109262326728,0.35379369055676896,0.2024084251512466,10828662450436.148,3597366820895.535,204509696732.12543,1833131362547.4426,0.11156303411225532,1.9624162754470538,0.01967937173343625,0.35484270104174326,3854659637368.0396
seasia,1995,516419831.0,214820844.0,9865343.400000002,5088.047309332576,5.202665335847603,5.776804812538113,0.034454821490969116,0.07695948449739669,0.26119692022218743,0.24114637379056064,13133268524664.89,5686610071677.11,289968646683.17206,2627568531605.5337,0.11035626404993949,2.1642099923469544,0.019103339584958738,0.355670495699008,4687412597364.125
seasia,2000,561608030.0,245965660.0,10419361.6,5306.209433045198,5.305775050286476,6.2552235616982195,0.03582944142582296,0.1074486462575003,0.19362378697224042,0.25048350387957463,15335354728093.201,6924807397844.347,345834514251.4603,2980009826459.9307,0.11605146774374586,2.323753209253875,0.018552729027040443,0.34676284142193753,5369458248397.607
seasia,2005,600638678.0,275210739.0,11300872.0,6476.307107916408,5.589237141541374,6.534245637297104,0.05189719780193908,0.11341814635458702,0.12970776808291226,0.3169742335274922,18075421265947.305,9961972712034.754,478227831667.83704,3889920539620.915,0.12294025721009762,2.5609707474913046,0.01881475904553719,0.3541179984041102,6459511701224.734
seasia,2010,642199904.0,309490797.0,11442785.0,8048.26505220924,5.905358320680696,6.6722450130886495,0.06549093447851105,0.13380155071059138,0.06741940165027083,0.40779649190894823,21476549574257.94,14709444244204.365,614477512832.4574,5168595043895.329,0.11888675889944636,2.845927010973284,0.01781810450099351,0.3600540615658189,7802078857830.349
seasia,2015,682980599.0,340697605.0,11865363.0,9815.060684044201,6.0667936891516465,6.914142991099524,0.06709541266806501,0.18468695495819473,0.06470117684183171,0.4844903971686497,24288395261642.0,20287161944849.574,805215961641.8674,6703496025209.858,0.12011880944117655,3.0263554820582543,0.0173729136923844,0.35273177911614856,8659514251748.503
seasia,2020,717681242.0,368582861.0,11605255.4,11014.016701186283,6.213722503848381,7.155464569194519,0.07366898199886526,0.24350716170539488,0.054333255964559374,0.5364086561330514,26912714610192.816,25225089850117.645,914614892939.4304,7904553185516.114,0.11570734884994163,3.191210085895654,0.01617048728716808,0.3468177706515772,9377312521912.238
seasia,2025,733906521.0,388690023.0,11536600.2,11750.883344803678,6.365666856881823,7.392025378036826,0.0848457421861233,0.30896854000677326,0.04722817414595663,0.5817396133523828,29074872199492.64,29074872199492.64,1002101717713.7732,8624049914261.711,0.11619850623273686,3.3713710482369916,0.015719440923185366,0.3448586590440416,10033105755107.514
russia,1925,139115516.0,68154038.86725381,4285177.141781227,621.0783210808714,4.2141850000000005,4.731785000000001,0.005,0.005,0.6340000000000001,0.033,5552390641779.658,178382220153.87888,12593317508.740307,86401631113.5791,0.14575323806313084,2.0645700533059017,0.03080301367520519,,
russia,1930,145641301.0,74706088.73732463,4306632.363423986,787.0004342918381,4.355475000000001,5.121075000000001,0.006999999999999999,0.006999999999999999,0.537,0.043,6290227365687.037,256074596260.6939,17356969807.24769,114619767137.82832,0.15143085909759552,2.2341224612048682,0.0295701310950524,,
russia,1935,152473209.0,81553726.71415536,4306933.109534541,1110.0963834461884,4.527055000000001,5.572565000000001,0.011000000000000001,0.009000000000000003,0.442,0.062,7137307390615.41,409845593577.29407,26643051087.696964,169259957883.3348,0.15740906130947477,2.4213972324144546,0.028247146746511652,,
russia,1940,159625598.0,88696927.49809489,4286359.357266098,1479.8331013854367,4.703315,5.817215000000001,0.015,0.011000000000000001,0.348,0.084,8064685970704.714,617341367515.9044,36899155881.21191,236219243748.84497,0.15620723907000625,2.6134253827866765,0.026852581358950325,,
russia,1945,167113504.0,72122625.35711366,3780677.6883875625,1353.6576767013448,4.937780000000001,5.930280000000001,0.02,0.032,0.262,0.138,6884590013293.674,482072229516.88696,30349651187.93985,226214477570.06088,0.13416316901529993,2.1310405712984677,0.022623412219203796,,
