region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
ssa,2064,7963376866975.0,1321656497.6758254,0.0,432641933272.53595,344856129273.36804,48640203644.404434,0.0,5390982866.349714,4263515251.618259,393496332917.77246,0.0,17303.29213186974,39145600354.76349,33754617488.413773
us,2065,53332154262362.74,164708652.0744406,32922754.95099312,2064857180217.2827,2679893550444.831,303646290817.8072,624454513098.2488,0.0,11759899863.502142,2368275680913.087,615264160349.5527,161446.06037682205,-303418500695.8042,-294228147947.10815
oecd-ex-us,2065,34295854892072.793,270064697.71252584,36132838.758376025,1353349877987.0515,1763523330424.9883,187447197840.9727,280050635702.0362,0.0,5611383175.780041,1660679830139.6248,290290698126.3364,104110.26553805625,-307329952152.57324,-317570014576.8735
china,2065,11060990954330.666,335054287.9025493,0.0,349369847918.5365,644786333370.4967,67625662449.7684,0.0,4273410157.585818,3598358967.422324,712411995820.2651,0.0,57596.933051490865,-363042147901.72864,-367315558059.31445
india,2065,7143253869097.821,870747716.9736885,0.0,405128291917.3699,383254009058.3049,88306173748.26366,0.0,11601598487.087336,2491275242.667937,471560182806.56854,0.0,23712.002973788793,-66431890889.19867,-78033489376.28601
latam,2065,8303802852853.991,256652213.38065225,0.0,363893508650.7393,436280710124.4064,60819272223.56273,0.0,8454969933.478825,2436627393.541581,497099982347.9691,0.0,50149.29423290093,-133206473697.2298,-141661443630.70862
seasia,2065,5989829956411.671,311745361.516082,0.0,263924805849.7587,309607155528.2119,43264171577.287636,0.0,2360805327.5359826,2382039414.7881804,352871327105.4996,0.0,36520.038279326945,-88946521255.74088,-91307326583.27686
russia,2065,3644413464309.635,133766264.25280434,6653705.877708746,160059814666.5661,178883732475.9066,21592090521.125534,9557347671.238266,0.0,1352666487.9255676,190309983792.70657,10165839204.325502,41885.98286314405,-30250169126.140472,-30858660659.227707
mena,2065,7104686343261.592,283933575.9653446,26210.54234306378,438398412636.33453,389632497945.04877,102237454021.29848,0.0,6157928755.681117,1800229861.4845328,491869951966.3472,0.0,42130.13292775362,-53471539330.012695,-59629468085.69381
ssa,2065,7994206148204.707,1338930463.7390137,0.0,431125188743.7955,350453917096.8936,48858395907.34901,0.0,5304511707.33806,4320917197.488739,399312313004.2426,0.0,18159.30656819896,31812875739.552856,26508364032.214798
us,2066,53054376177261.63,163323185.48888758,32999229.40631841,2044264011604.4106,2668734661143.0684,301580899799.90686,636889630670.3701,0.0,11383833567.081327,2354451809257.384,615863751685.5923,163887.7459733425,-310187797652.97314,-289161918668.1953
oecd-ex-us,2066,34558222742687.375,264975452.60162845,35971761.20026934,1332755371585.8674,1752161949696.7798,191046471200.8667,284757435352.195,0.0,588063464574.1748,1652045393192.5063,291163027705.1389,106382.5982247856,-319290021606.6389,-325695613959.5828
china,2066,10709931392339.42,321775217.48169965,0.0,332796641435.5703,617451420527.5105,65344264508.5745,0.0,4579286919.812343,3518768529.077111,682795685036.085,0.0,59378.990562065235,-349999043600.51465,-354578330520.32697
india,2066,7066381282042.224,866955852.821334,0.0,398762754158.41583,379201170822.1897,87147540015.32268,0.0,11904065008.245535,2617434631.741828,466348710837.5124,0.0,24773.259924931786,-67585956679.09656,-79490021687.34209
latam,2066,8160785175847.691,253294971.729914,0.0,356278555163.2385,433855302321.54364,59678276931.81346,0.0,8156991423.961191,2394338507.7836766,493533579253.3571,0.0,51808.41372973725,-137255024090.11859,-145412015514.07977
seasia,2066,5897139403191.336,308616010.6731396,0.0,258567234349.65024,309111880131.12445,42504610831.81554,0.0,1982256705.4918137,2340960098.444188,351616490962.94,0.0,37908.159382859325,-93049256613.28976,-95031513318.78159
russia,2066,3613542032663.345,132658885.50547777,6662543.261142861,157335846568.80695,178314127301.9267,21354902723.184742,10181992652.17828,0.0,1279759157.8366897,189513533622.52722,10155496402.584274,43388.74836845583,-32177687053.720276,-32151190804.12627
mena,2066,7045717683426.947,283586484.5167151,1328.058789880473,432487558554.86053,386372939796.2576,101236371587.45784,0.0,5588858308.209761,1741951302.4209623,487609311383.71545,0.0,43637.85342110022,-55121752828.85492,-60710611137.06468
ssa,2066,8017717858133.647,1355564091.7154052,0.0,429438382191.20795,355695436605.0935,48976861228.8309,0.0,5546943764.102774,4292569335.7646737,404672297833.92444,0.0,19048.124185611377,24766084357.28351,19219140593.180733
us,2067,52774647856630.41,161943782.17402264,33091395.55120141,2024368345921.3142,2663348526179.6157,299333460852.7874,647612376541.3668,0.0,10972943938.514118,2345699376018.9595,616982611013.4426,166366.0547758583,-321331030097.64526,-290701264569.72107
oecd-ex-us,2067,34229808630845.87,259929591.5552919,35850818.92382108,1312023822816.389,1745320733607.0168,188804814974.97644,288030730323.04846,0.0,5656883601.070912,1643631464638.7356,290494083943.25793,108693.59847591247,-331607641822.3467,-334070995442.55615
china,2067,10362644452238.604,308538162.79297334,0.0,316563011715.4003,598863229703.7001,63054392937.55918,0.0,5088856783.678417,3156527608.7213492,661917622641.2593,0.0,61201.87831254347,-345354610925.85895,-350443467709.53735
india,2067,6988263887186.718,862906961.5625371,0.0,392390365197.22375,375088839254.86426,85972040790.35384,0.0,11832271194.98124,2385391187.4705853,461060880045.2181,0.0,25870.799180693393,-68670514847.99432,-80502786042.97556
latam,2067,8019208380971.735,249893434.42307508,0.0,348733490526.53076,426245881476.1511,58539087838.67823,0.0,7948681837.295355,2423365749.635834,484784969314.82935,0.0,53508.24706398657,-136051478788.29858,-144000160625.59393
seasia,2067,5804869809771.149,305414057.98872113,0.0,253295240955.30487,304208092167.5266,41747142678.1024,0.0,1943000419.1788228,2333400889.3196516,345955234845.629,0.0,39335.8138712595,-92659993890.32416,-94602994309.50298
russia,2067,3580892617395.5483,131526042.1791829,6677596.640220885,154640873075.4313,177921067061.5342,21095717550.895267,10471462750.438498,0.0,1255033518.7589982,188845022908.65036,10171761703.779251,44931.7049388879,-34204149833.219055,-33904448786.559807
mena,2067,6983526586068.283,286147227.6293641,1280.1749677283979,426567054956.7895,383104760737.8198,100204595248.06363,0.0,7150406716.45197,1701610386.8787227,483309355985.8834,0.0,45185.78809676785,-56742301029.09393,-63892707745.545906
ssa,2067,8036551956213.802,1371613026.4858997,0.0,427600687208.7054,359073260649.1735,49025636465.89023,0.0,5187114307.806674,4519422294.317815,408098897115.0637,0.0,19970.588521128837,19501790093.641663,14314675785.834988
us,2068,52486737988617.11,160549935.27840054,33177465.222997863,2005091344250.6606,2649013721852.1567,297139046130.66254,643406346810.0562,0.0,9745208908.791424,2327659517390.644,618493250592.1744,168881.53609636417,-322568173139.9834,-297655076922.1017
oecd-ex-us,2068,33883779312263.41,254876075.36286858,35716368.819258295,1291288949964.8574,1736624888220.767,186392756052.0971,280015681514.38135,0.0,5683694211.130868,1632913227244.3167,290104417028.547,111043.80402401144,-341624277279.4592,-351713012793.6249
china,2068,10009804521314.943,306864582.8630504,0.0,300943369933.9645,592293238661.0443,60526169899.35158,0.0,4139862031.668386,3175969734.446004,652819408560.3959,0.0,63066.20573738835,-351876038626.4314,-356015900658.0998
