region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
us,2029,49754060889534.85,171400651.4481304,3774077.2297177645,2272414670338.216,2503452363939.5596,281379518835.5178,456371492972.54565,0.0,13911208345.562283,2728490578608.465,56341304166.61233,64853.46001565609,-456075908270.249,-56045719464.3157
oecd-ex-us,2029,65328364889650.31,387426511.0286184,5087325.642529353,2674359002886.591,3353054705533.7417,357936273611.0675,391091629589.3337,0.0,14047245522.388874,3661458612850.819,49532366293.99085,44323.34507815357,-987099609964.228,-645540346668.8851
china,2029,66376315477862.195,744989866.8142389,0.0,2825288837584.229,3371689680931.6416,364166873882.9766,0.0,20471021677.09551,26327795785.11571,3735856554814.618,0.0,26429.915961202536,-910567717230.3892,-931038738907.4846
india,2029,20905589450609.086,804922509.6174788,0.0,2216178745639.8423,1115436589284.4658,291345933477.36694,0.0,50849442555.84464,246866713513.14093,1406782522761.8328,0.0,9532.379329332112,809396222878.0095,758546780322.1649
latam,2029,15988095637859.559,312581301.04755485,0.0,1141926263064.4084,824169081456.8353,122715370627.48296,0.0,20350998585.721256,6021987676.798303,946884452084.3182,0.0,16433.209741931896,195041810980.0902,174690812394.36896
seasia,2029,16265746749889.787,351051384.62470686,0.0,1242046705693.2605,825519557887.5503,120613434696.33983,0.0,5672565921.596031,6679039649.55472,946132992583.8901,0.0,14864.373793171797,295913713109.37036,290241147187.77435
russia,2029,13716093998602.428,145369431.3047525,788946.8684586942,761614055620.3455,685110480223.9807,80738284663.61913,30665519450.22662,0.0,6010988376.397852,762037966147.6948,3810798739.904851,23000.90659669084,-423910527.34936523,26430810182.972404
mena,2029,17486172700296.209,240888687.5383607,412195.9140167369,1933170963327.2458,933024048388.7992,268118019196.14655,0.0,7125314554.2327,201686598578.19196,1197690709205.4348,3451358379.5109887,23212.963919281494,735480254121.811,724903581188.0674
ssa,2029,6977591673959.13,535810725.3552602,0.0,941754813266.6677,295172429891.83887,43841215414.44781,0.0,9657681764.08593,59012241316.81882,339013645306.2867,0.0,4393.567717593679,602741167960.3811,593083486196.2952
us,2030,49680794095360.49,171673992.0823647,4706906.758866999,2240501787895.743,2505167692683.43,282155829290.14404,459848530486.218,0.0,13706409417.234924,2712516205925.6675,74807316047.90678,65840.10188919432,-472014418029.9243,-86973203591.61308
oecd-ex-us,2030,64656693795599.164,385424359.7734961,6272177.251225639,2618549752421.3247,3335764591428.4556,354360634287.6327,386156332408.17993,0.0,13748046835.44795,3625163753142.625,64961472573.46433,45255.29305182552,-1006614000721.3003,-685419140886.5847
china,2030,65379243892110.42,737332396.7192405,0.0,2695110836908.0674,3341698503732.478,357367230562.80786,0.0,19241744079.6666,26125055715.050137,3699065734295.286,0.0,27195.727807779884,-1003954897387.2188,-1023196641466.8854
india,2030,21623979706644.69,812569440.6706854,0.0,2195715018657.2673,1136041884041.707,304146389749.92096,0.0,48542437184.23,11405948354.187527,1440188273791.628,0.0,9959.777508732528,755526744865.6394,706984307681.4094
latam,2030,16368735911102.387,312799955.1427212,0.0,1122821279583.1514,825389223959.102,126041088424.1732,0.0,20274713143.85016,229524019186.8129,951430312383.2753,0.0,17030.323695723804,171390967199.8761,151116254056.02594
seasia,2030,16749495241690.535,352185041.93628347,0.0,1222423760488.6226,830108257319.9802,124444598272.29128,0.0,3992184057.687781,219869770962.07892,954552855592.2715,0.0,15427.68486150673,267870904896.35107,263878720838.6633
russia,2030,13931089434205.92,145577058.72535425,972241.6782324542,750662198409.4493,683796803416.5818,83018350587.26208,29248277972.62066,0.0,201900113225.2748,761819115989.618,4996038014.22594,23716.746981368073,-11156917580.168701,13095322378.226017
mena,2030,18158106647214.605,243805653.31474546,404195.2345990645,1920454744021.184,954502847863.0088,280615509790.13806,0.0,18834436417.007153,5431996967.374479,1231755009390.726,3363348262.4204707,23932.10930710392,688699734630.458,666501949951.0304
ssa,2030,7569516141373.296,557830141.2240518,0.0,955258768295.3945,311520313838.3546,46958009830.320915,0.0,10271318548.935387,5415341336.381758,358478323668.67554,0.0,4644.205249223411,596780444626.719,586509126077.7836
us,2031,50370807351454.12,171891756.55106536,5640791.760934183,2211263738078.2603,2499340010561.042,290139826760.804,466268713985.8337,0.0,801960641351.3743,2697394677523.3745,92085159798.4719,66841.54316421963,-486130939445.11426,-111947385257.75247
oecd-ex-us,2031,65032979172333.19,383223143.7930045,7412558.007282005,2562814243390.408,3310307157776.833,360375636997.3574,376614543959.25287,0.0,1107539384158.5986,3591634396501.1074,79048398273.08301,46202.73363074432,-1028820153110.6992,-731254007424.5293
china,2031,64289553585905.13,741542873.8626046,0.0,2564909022023.7314,3308770276436.4136,350138539626.5359,0.0,21234985004.29594,25544472838.233128,3658908816062.949,0.0,27977.989736417916,-1093999794039.2178,-1115234779043.5137
india,2031,22289306103678.734,819713433.1027505,0.0,2174924891250.3726,1155841379550.5676,315846291136.50183,0.0,48514009482.20967,10603185952.945719,1471687670687.0693,0.0,10401.817343343451,703237220563.3032,654723211081.0935
latam,2031,16503511770925.898,312854124.4686533,0.0,1103292738938.8064,828027669599.8567,126813235119.45428,0.0,19834183209.18955,6158208813.194405,954840904719.311,0.0,17643.627903711116,148451834219.49536,128617651010.30582
seasia,2031,16991780784989.059,353113781.3179586,0.0,1201657621790.9597,836328151037.9912,125702927751.1647,0.0,4390953843.024185,7049954139.736791,962031078789.1559,0.0,16006.98649853841,239626543001.80383,235235589158.77966
russia,2031,13934342926919.912,145695400.7844581,1130876.4403066088,738850208649.087,684143448503.6746,83116469978.64789,25610383494.856804,0.0,6052819052.367343,761098630442.8441,6161288039.478528,24449.08579715517,-22248421793.75708,-2799326338.378804
mena,2031,18782601977799.09,246572763.92365572,396173.14328616235,1905641856695.2415,974633720593.6737,292061304757.2975,0.0,19904782083.950882,5453281324.162403,1263415593613.906,3279431737.0649505,24667.753166027112,642226263081.3354,619042049260.3196
ssa,2031,8155398932319.332,580118738.5945679,0.0,968324566697.4432,328107937263.4791,50056743412.408516,0.0,9572044460.860529,5294949385.338337,378164680675.88763,0.0,4906.152742525057,590159886021.5557,580587841560.6952
us,2032,50250149244992.39,172062929.91921562,6581196.280842045,2183380791218.25,2499667637074.235,288980359044.2797,470523402254.26294,0.0,14085696184.294142,2679879333647.308,108768662471.20625,67858.00578844365,-496498542429.0581,-134743802646.00142
oecd-ex-us,2032,64286421839977.71,380870004.34571177,8550942.835606849,2507674123036.8994,3290149422467.147,354977942433.6204,376569620646.559,0.0,14326288861.797688,3553016343650.315,92111021250.45224,47165.883974343735,-1045342220613.4155,-760883621217.3087
china,2032,63104780408460.48,732723347.3102483,0.0,2426269555635.883,3272762020217.647,342493128580.8523,0.0,20563202365.043625,24775618082.9866,3615255148798.499,0.0,28776.937962116455,-1188985593162.6162,-1209548795527.66
india,2032,22903185415114.863,826338919.2649544,0.0,2153764105922.5918,1174713574204.9602,326450399049.21045,0.0,49484346961.13284,10763525728.85303,1501163973254.1707,0.0,10858.826810265658,652600132668.4211,603115785707.2883
latam,2032,16615803305499.414,312742178.7282213,0.0,1083440563721.2677,830191644322.7406,127375583084.782,0.0,19486028195.236267,5904226455.019398,957567227407.5226,0.0,18273.401366102265,125873336313.74512,106387308118.50885
seasia,2032,17204481120144.46,353827283.38584036,0.0,1178764061362.2593,841958635376.0044,126750443259.90622,0.0,4411283099.917637,7056635528.98086,968709078635.9106,0.0,16602.567574975026,210054982726.34863,205643699626.431
russia,2032,13929084735769.664,145771527.16972598,1318888.7448440369,725536652860.2302,684059625254.4956,83018630242.75935,30232992236.87644,0.0,6050419249.892083,760009556913.7543,7068698583.500563,25198.170303876817,-34472904053.52405,-11308610400.148172
mena,2032,19358283788790.766,249174194.4614281,392235.7890137927,1888707047965.4639,993912769452.0792,302184631567.3316,0.0,22239962689.957966,5312126735.572283,1293318553073.7686,2778847945.6423903,25420.141972649904,595388494891.6953,570369684256.095
ssa,2032,8732992273280.027,602575724.6019938,0.0,980993010154.2302,344961470341.01917,53142887474.54394,0.0,10680085164.97066,5384773787.001231,398104357815.5631,0.0,5179.767549924288,582888652338.6671,572208567173.6964
us,2033,50105552337199.55,172184467.95959496,7522467.93853594,2156538785473.2458,2499477818528.262,287792396904.17285,472245563668.9388,0.0,13888958497.381105,2661589096195.789,125681119236.64615,68889.71503944589,-505050310722.5432,-158485866290.25058
oecd-ex-us,2033,63508118262358.664,378357450.3197935,9673663.343083126,2453821739713.377,3268789854443.745,349528395413.3188,372321509739.65564,0.0,13871422784.993322,3513054955764.4067,105263294092.65784,48144.96450873834,-1059233216051.0298,-792175000404.032
china,2033,61824528375940.22,723297964.7416354,0.0,2284405283201.817,3233600310813.129,334428914303.1064,0.0,20622672489.505642,23994581883.693916,3568029225116.2354,0.0,29592.811247434103,-1283623941914.4185,-1304246614403.924
india,2033,23469123941733.758,843309144.6227541,0.0,2132645153016.4172,1192626924048.5334,336008328346.6771,0.0,48389980630.889725,10318606628.575766,1528635252395.2104,0.0,11331.136601512213,604009900621.2068,555619919990.317
latam,2033,16706402302704.785,312466572.67143697,0.0,1063390236847.8086,831868634050.9198,127729754561.74379,0.0,19041408187.561016,5848557157.771155,959598388612.6636,0.0,18919.925184693802,103791848235.14502,84750440047.584
seasia,2033,17387834463717.992,354318916.4148584,0.0,1155657549998.2876,846963163135.6414,127577878570.07068,0.0,4968928252.642155,7205763533.59974,974541041705.712,0.0,17214.719077399044,181116508292.57556,176147580039.9334
russia,2033,13909633622761.604,145769328.88014534,1504478.2852830556,711232368282.6187,683804741047.7872,82879462827.4811,29953423860.913486,0.0,6047298723.677701,758509277722.9875,8174926152.280985,25964.250109372333,-47276909440.3689,-25498411731.736397
mena,2033,19885650554712.973,251609400.35270226,390292.41200341843,1869669667699.174,1012257126212.4603,311619153459.6542,0.0,23597700717.683506,5171078612.842552,1321339865584.5447,2536414087.5699735,26189.52456350803,548329802114.6294,522195687309.3759
ssa,2033,9302192229005.254,625206100.31962,0.0,993264537589.7551,361999827549.1225,56201212479.77796,0.0,11245205991.557623,5381664155.933435,418201040028.90045,0.0,5465.412286013566,575063497560.8547,563818291569.2971
us,2034,49943981764708.04,172271176.46334502,8483965.697725134,2126444944351.2769,2498704119113.5386,286526918493.9102,483502128880.968,0.0,13713391883.71586,2642568675628.1807,142662361979.26746,69936.8995746124,-516123731276.9038,-175283964375.20325
oecd-ex-us,2034,62699284226878.17,375689571.5816182,10790113.463977408,2397020947806.6987,3246117898788.0796,344068482926.0447,371307378558.25757,0.0,13024019868.67298,3471822848772.405,118363532941.71921,49140.198980262394,-1074801900965.706,-821858055349.1677
china,2034,60454002947396.484,713284696.3667156,0.0,2140405231893.5195,3191174371443.7393,325917087338.26544,0.0,18324270233.314728,24485068578.072205,3517091458782.005,0.0,30425.850962392054,-1376686226888.4854,-1395010497121.8
india,2034,23982259669319.918,848883057.588409,0.0,2109964184231.1777,1209687208549.4832,344586122224.25385,0.0,52999426877.36366,10444301006.081709,1554273330773.737,0.0,11819.080099483755,555690853457.4407,502691426580.077
latam,2034,16774455247570.48,312020751.29281735,0.0,1041470623144.5957,833062020736.4121,127887167112.11237,0.0,18161240150.973057,5692749720.597155,960949187848.5244,0.0,19583.48259699224,80521435296.07129,62360195145.098236
seasia,2034,17542872845315.164,354604294.4841153,0.0,1132233518246.6013,851324668438.4619,128204362895.23468,0.0,4400376015.143346,6734270699.4102955,979529031333.6965,0.0,17843.734132856633,152704486912.9048,148304110897.76144
russia,2034,13875025734427.49,145682734.08132687,1688257.7756402784,695466967749.4191,683180114681.0052,82663773748.64297,29779928844.173225,0.0,5989103501.938144,756573646019.2133,9270242410.434685,26747.577225625948,-61106678269.79419,-40596991836.05565
mena,2034,20362280926809.473,257150528.39203757,388246.03681806213,1847106020298.341,1029655463573.6514,320360873703.41077,0.0,25583808664.984287,5124497740.196684,1347492897322.0454,2523439955.016737,26976.152191552625,499613122976.29565,471505874356.2946
ssa,2034,9862960019134.334,653333126.0617926,0.0,1004250126145.1099,379231714405.2096,59236051530.54875,0.0,10351255575.5322,5336685495.256688,438467765935.75836,0.0,5763.4547487528625,565782360209.3516,555431104633.8193
us,2035,49745588874207.13,172283115.77298224,9430674.631918637,2092843220259.8389,2497593486904.498,285337661988.52325,478181054717.2138,0.0,13513983415.037746,2622729056808.967,160202092084.0531,70999.79148182356,-529885836549.1279,-211906873915.96722
oecd-ex-us,2035,61849581029746.484,372830017.2344366,11871140.51470949,2336267629396.743,3222158865046.801,338582296226.7061,361223123689.1591,0.0,13547211055.865541,3429205929260.7534,131535232012.7521,50151.81450967642,-1092938299864.0103,-863250408187.6031
china,2035,60000895955856.766,702643519.9171418,0.0,1995787357429.7393,3141843748927.18,327093913295.53644,0.0,20932968965.795258,1040976282219.0027,3468937662222.717,0.0,31276.301145481142,-1473150304792.9775,-1494083273758.7727
india,2035,24445243829464.402,853925486.1620992,0.0,2084871489839.4697,1225620912284.181,352163808765.86017,0.0,53716809767.45829,9614201122.506693,1577784721050.041,0.0,12322.993355349145,507086768789.4287,453369959021.9704
latam,2035,16818827056351.145,316095401.2729213,0.0,1017868796456.56,833743173034.8094,127840129100.30997,0.0,17625328948.147896,5711643407.370268,961583302135.1194,0.0,20264.359012709418,56285494321.440674,38660165373.29278
seasia,2035,17669017019903.957,354666407.2159187,0.0,1107705605215.2026,855084218964.283,128632818504.11261,0.0,4502954157.510488,6658560999.48999,983717037468.3955,0.0,18489.90803605888,123988567746.80713,119485613589.29665
russia,2035,13824983593569.71,147729965.96336016,1873270.6593172126,678475982156.147,682152970367.8186,82371589027.94925,30098068036.126682,0.0,5908368345.728781,754162758265.952,10361801129.815727,27548.40612633718,-75686776109.80505,-55950509203.4941
mena,2035,20789061752455.387,259213052.559949,385999.55364046793,1821781998621.7656,1045980467413.7161,328172543895.78375,0.0,25821051835.59727,4972890169.260532,1371630972520.2964,2522038789.2032795,27780.278584044616,450151026101.46924,421807935476.66864
ssa,2035,10414124704878.148,676300747.8297184,0.0,1013911665922.7051,396671980623.84296,62246544699.43083,0.0,9136586652.24216,5308131796.628605,458918525323.2738,0.0,6074.267840154052,554993140599.4313,545856553947.1891
us,2036,49516948686321.32,175046940.43381357,10370688.509699583,2060486636870.702,2495466340024.1543,283987896381.3596,476992871560.7605,0.0,13334540088.241785,2601914539278.6636,177539697126.85092,72078.62633090236,-541427902407.9617,-241974727974.0521
oecd-ex-us,2036,60963386369266.45,376415250.10964245,12927425.0215454,2275400813887.367,3196505524443.2744,332954963824.0374,354754486978.33093,0.0,13110526921.62794,3385092960455.9614,144367527811.35135,51180.04164705318,-1109692146568.5942,-899305187401.6146
china,2036,58446968846924.9,691420942.6834455,0.0,1853213985179.3765,3093568504191.4272,317765688954.2657,0.0,19758715990.175934,23951815024.70666,3411334193145.693,0.0,32144.40856575911,-1558120207966.3164,-1577878923956.4924
india,2036,24862117851536.78,858485834.7397546,0.0,2058564858507.1943,1240541304145.4917,358781986383.3713,0.0,52023506391.931915,9655960485.98404,1599323290528.863,0.0,12843.215070404938,459241567978.3313,407218061586.3994
latam,2036,16840119839029.994,315280981.97638476,0.0,994742459445.5812,833856802961.9939,127590378975.41852,0.0,17513301333.945477,5510806504.634374,961447181937.4124,0.0,20962.8420526122,33295277508.168823,15781976174.223347
seasia,2036,17767069099191.527,359551966.6429357,0.0,1083573758591.6656,858185681243.9384,128861581310.71552,0.0,5142710252.41065,6668293502.976515,987047262554.6538,0.0,19153.538279183922,96526496037.01184,91383785784.6012
russia,2036,13760159665130.402,147472145.07985482,2055378.4217118535,661991348427.9944,680707381005.8524,81996050566.47322,29798830742.873837,0.0,6089323962.14782,751230598286.5662,11472833285.759502,28366.993805910806,-89239249858.57178,-70913252401.45744
mena,2036,21170031719043.59,261110244.48507762,383549.3371608018,1796996373147.274,1061246219061.3949,335061915424.6588,0.0,24729433696.542503,5011161623.516955,1393790118362.306,2518016123.747812,28602.160001844866,403206254784.968,375958804964.67773
ssa,2036,10952709784229.248,699292325.982985,0.0,1023103324800.3032,414292327441.02167,65227128293.78513,0.0,10275629985.80022,5276840271.404809,479519455734.8068,0.0,6398.229486727132,543583869065.4964,533308239079.69617
us,2037,49267791410360.41,174951231.97431412,11316242.9413219,2030585994025.302,2492496402771.5464,282496396278.4465,481968831600.5819,0.0,13280697463.206413,2580175187872.569,194817611177.42462,73173.64322583453,-549589193847.26685,-262437973424.10956
oecd-ex-us,2037,60048913712899.51,373223189.3668031,13971070.63959166,2216682305758.174,3169280454206.5327,327214272501.63763,352396266216.5174,0.0,12943498366.536129,3339492554663.529,157002172044.64413,52225.114427354754,-1122810248905.355,-927416154733.4818
china,2037,56808505620584.305,679611051.1660588,0.0,1706705881551.993,3042172388865.5034,308104684147.3543,0.0,17779593268.003536,22887558388.22024,3350277073012.858,0.0,33030.42278602598,-1643571191460.865,-1661350784728.8684
india,2037,25469873740619.062,862487670.4564204,0.0,2032139477556.5,1249620698088.3342,367292977115.7229,0.0,54481724659.65167,247011811389.4816,1616913675204.0571,0.0,13380.086580480644,415225802352.4429,360744077692.7912
latam,2037,16839620041921.797,314289023.1823021,0.0,972046519326.0344,833399617750.4968,127149039004.87308,0.0,17324301775.60127,5326642096.724667,960548656755.3699,0.0,21679.22158970571,11497862570.66455,-5826439204.936718
seasia,2037,17840301729016.887,359203449.6989977,0.0,1060353874745.2534,860620393903.2843,128899709960.97638,0.0,4309800223.991917,6708659168.358583,989520103864.2607,0.0,19834.92458426673,70833770880.99268,66523970657.00076
russia,2037,13681028515782.748,147128473.81768543,2226267.4976923596,647348442471.146,678842876353.8832,81561474068.67603,28237826035.124657,0.0,5686932568.625262,747820765579.2805,12583584843.278374,29203.599839846298,-100472323108.13452,-84818081916.28824
mena,2037,21507447005169.918,262846560.40608788,380856.21892113343,1773187490282.952,1075551924333.3553,341101543583.7126,0.0,24118782667.73428,5000046428.178269,1414142881521.5706,2510586395.4973845,29442.055300080377,359044608761.38135,332415239698.1497
ssa,2037,11479322317358.008,722330222.8263158,0.0,1031724698710.5398,431987021050.6934,68159910034.117134,0.0,10337586768.841557,5372352271.871099,500146931084.81055,0.0,6735.7225599628055,531577767625.72925,521240180856.8877
us,2038,49001239295613.28,174813373.9902753,12266581.348538605,2003490527284.6726,2488963308024.226,281048422253.1671,486849416982.73254,0.0,13119671262.861416,2557752803048.8687,212258927228.5253,74285.08485777202,-554262275764.196,-279671786009.9888
oecd-ex-us,2038,59114452417937.76,369892912.7637409,15011488.156194288,2162172935241.5,3140682764006.682,321822630680.5966,353255361501.27203,0.0,12615802982.737074,3292968827601.367,169536567085.9121,53287.270426712654,-1130795892359.8672,-947077097944.5073
china,2038,55103971353363.68,667269353.2573029,0.0,1576630477667.9023,2987604774210.4336,299166628671.7643,0.0,17072254490.237032,22678912483.94645,3286771402882.1978,0.0,33934.596227066046,-1710140925214.2954,-1727213179704.5325
india,2038,25792901060253.28,865841546.639587,0.0,2005212003637.093,1262318264178.7366,375246887478.8693,0.0,54416491694.60548,9796959349.341871,1637565151657.606,0.0,13933.95184345038,367646851979.48706,313230360284.8816
latam,2038,16817844263660.03,313109053.4327273,0.0,949331619803.9631,832389306078.2025,127568074614.78201,0.0,16453864987.484821,5303847614.751872,959957380692.9845,0.0,22413.789792727977,-10625760889.021362,-27079625876.506184
seasia,2038,17888647287996.7,358638508.14197975,0.0,1038190967018.7395,862483893905.9994,129833611994.1928,0.0,4167056386.3799496,6639154247.631681,992317505900.1921,0.0,20534.368938161053,45873461118.54736,41706404732.16741
russia,2038,13593574099602.447,146728997.58459932,2406441.8720839503,634616145183.3657,676558532630.1571,81086179386.18271,29859646121.392487,0.0,5714504531.288045,744033066661.1024,13611645355.237112,30058.486446507162,-109416921477.7367,-93168920711.58131
mena,2038,21799692795354.61,264364850.12166613,377851.215012536,1751298383032.241,1088924773346.6455,348918700013.659,0.0,26115534440.97596,4906414953.73786,1435344832468.3674,2498640891.9370728,30300.225990167473,315953550563.87354,287339375230.9605
ssa,2038,12057537353698.416,745315566.3308086,0.0,1039706798495.1619,446699763168.5828,72278800422.7089,0.0,11381149514.597588,68867950951.13031,518978563591.29175,0.0,7087.134797121599,520728234903.8701,509347085389.2725
