region,year,lu,lp,ls,lh,cov_pop,source
latam,1960,31.306947081316686,53.3802764927668,13.806626199962565,1.477797684306228,37397.0,leelee
latam,1965,26.231169879184733,53.703564511666514,17.872669003043438,2.1562644102185744,43372.0,leelee
latam,1970,20.298728568676555,53.99520130995954,23.295792718166055,2.375214794837218,51910.0,leelee
latam,1975,14.485347769993306,57.35693661914328,23.56347394378848,4.578869237176032,61233.0,leelee
latam,1980,12.886734521258598,51.72833681064622,30.35531887898951,5.048839799255667,70936.0,leelee
latam,1985,11.509570277981163,47.64153053753124,34.27759234478754,6.565778776478906,79214.0,leelee
latam,1990,7.7721621842175805,47.20608190815933,37.5421280266732,7.4479313118595485,85779.0,leelee
latam,1995,6.646370650969082,42.92481839802848,43.165577951637374,7.260882666293597,92923.0,leelee
latam,2000,5.170836537294104,34.39206260876604,52.77555344206564,7.646644947185238,98836.0,leelee
latam,2005,3.0669687146037576,28.126421708393543,61.198009022380184,7.554501425614186,102412.0,leelee
latam,2010,1.2499262155273194,25.049862013453684,65.07779853964239,8.681167711148163,104358.0,leelee
mena,1870,99.41177466150872,0.5288563829787234,0.05936895551257254,0.004267408123791103,8272.0,leelee
mena,1875,99.3457479073153,0.5979983015892273,0.056253791095474945,0.01152493024384326,8243.0,leelee
mena,1880,99.12434885091338,0.7865645256334708,0.09111373011196228,0.012362993517972895,8485.0,leelee
mena,1885,98.8627570196772,1.0454455007738228,0.10433340703073181,0.012889674994472694,9046.0,leelee
mena,1890,98.58234862769747,1.2933270479782109,0.1198407710035617,0.012905929184998954,9546.0,leelee
mena,1895,98.2359338776333,1.6205523636730168,0.15529684507610117,0.0042939219836710014,9921.0,leelee
mena,1900,96.46600836657261,2.9126860589551518,0.5231929175989882,0.09392937056133865,10279.0,leelee
mena,1905,95.80640676373883,3.5092249882573974,0.6175857209957727,0.13926726162517614,10645.0,leelee
mena,1910,96.0886993797884,3.517894928858081,0.3822053994892375,0.07830171470266327,10964.0,leelee
mena,1915,95.02112824106517,3.4701471618780664,1.4312981779957954,0.07029607568325158,11416.0,leelee
mena,1920,94.11120771283463,3.686106567960747,2.0267797193767754,0.15247482138245674,11617.0,leelee
mena,1925,93.13195568811248,4.1737537281636135,2.5760715807413725,0.15145291861951427,11735.0,leelee
mena,1930,92.4757815070747,4.238121092464627,3.1053636064494903,0.26036525172754194,12156.0,leelee
mena,1935,92.34354965430548,5.132848837209303,2.4371228786926458,0.15391263356379636,12728.0,leelee
mena,1940,90.10468004490598,6.924235195060343,2.7792169520067356,0.20399943867527365,14252.0,leelee
mena,1945,86.6762234593475,10.158900828586223,2.8809878301398237,0.26084930088037284,15448.0,leelee
mena,1950,83.39512195121952,12.768572762282648,3.3199323141556776,0.5220562492706268,17138.0,leelee
mena,1955,80.2977413830015,14.304800899165063,4.652574395204453,0.7593502461999572,18684.0,leelee
mena,1960,74.23588179880014,18.5454955624969,6.216713768654866,0.9842728940453173,20169.0,leelee
mena,1965,66.33272415762421,22.39522031366692,9.94561349558494,1.3409084918508105,22763.0,leelee
mena,1970,56.45347772057518,27.76284750576957,13.928194567725901,1.8469021835611574,28165.0,leelee
mena,1975,45.5831364672023,33.58056121837151,18.91519366830555,1.9310498860774674,33356.0,leelee
mena,1980,35.939462115334884,34.89102922161883,25.84058443237652,3.3403025601241274,38670.0,leelee
mena,1985,25.557878558381965,36.941508887601906,31.229520648639017,6.278400231656792,44894.0,leelee
mena,1990,20.790810426820848,35.84770803323006,36.811938354677665,6.544637606803875,50677.0,leelee
mena,1995,14.649425287356323,36.230893174102604,41.95071946785228,7.1697771803753305,58029.0,leelee
mena,2000,11.15893061139712,32.135308517425045,47.17314214500838,9.572318739521979,67403.0,leelee
mena,2005,11.464929548422573,22.913090934084813,54.71642312186404,10.936429995188673,72745.0,leelee
mena,2010,10.375558616889379,15.82215732194517,59.75826009092161,14.054017082242733,72590.0,leelee
oecd-ex-us,1870,63.753091085271315,34.100277131782946,2.0241550387596896,0.1599941860465116,51600.0,leelee
oecd-ex-us,1875,60.57135106304715,37.0992385786802,2.180740086809387,0.18725814757595818,54372.0,leelee
oecd-ex-us,1880,51.416197497367065,45.90247050213313,2.4996019349886653,0.21663126327627136,56021.0,leelee
oecd-ex-us,1885,43.88341094493541,53.067994561522774,2.7974473147518695,0.2639377974167233,58840.0,leelee
oecd-ex-us,1890,38.42598545922152,58.593557215160665,2.7301795341015875,0.2967209060784411,60657.0,leelee
oecd-ex-us,1895,33.579625543816036,62.65605189558732,3.4425186451211935,0.288663766314481,64360.0,leelee
oecd-ex-us,1900,30.461115985782484,64.83914724647164,4.273266310733035,0.42853169940958635,67241.0,leelee
oecd-ex-us,1905,26.434832740213523,67.32870177935943,5.551007829181494,0.6992854092526691,70250.0,leelee
oecd-ex-us,1910,27.69920799865191,65.03399707914396,6.491744368926587,0.8067600966129304,71212.0,leelee
oecd-ex-us,1915,21.357419916344078,69.51707801823804,8.280714972331195,0.8773934166428518,76982.0,leelee
oecd-ex-us,1920,17.442996318323424,67.25085528178985,14.134764939110733,1.2440059473237044,70620.0,leelee
oecd-ex-us,1925,15.884975043841898,66.20531903412925,16.534026709834077,1.4379117766086602,74130.0,leelee
oecd-ex-us,1930,16.027501699168713,66.13929523709939,16.470098551785437,1.4173916453181368,76508.0,leelee
oecd-ex-us,1935,14.641062295805131,65.49242773052481,18.375622062006315,1.5504707682551935,72541.0,leelee
oecd-ex-us,1940,11.864546202728045,67.00612123746947,19.52690538188589,1.6754624320349707,74119.0,leelee
oecd-ex-us,1945,8.854255788755568,66.62616744920209,22.44661101970384,2.0992669582781542,74757.0,leelee
oecd-ex-us,1950,8.07581391188797,57.68703490749258,31.641076356945725,2.5774851783706434,78264.0,leelee
oecd-ex-us,1955,7.0574699577785,54.93316511354835,35.06572438603942,2.9496764683838412,80054.0,leelee
oecd-ex-us,1960,6.0601277349806795,51.08704437498462,39.576340725062146,3.2938999778494256,81262.0,leelee
oecd-ex-us,1965,5.0545903145667195,46.51981554796774,43.4148616609758,5.0018490578879895,88153.0,leelee
oecd-ex-us,1970,4.71990478012285,38.22936619269273,48.78092414291485,8.252285914684691,94098.0,leelee
oecd-ex-us,1975,4.890593628142372,31.22096573467187,54.412617190740896,9.470118435244336,96424.0,leelee
oecd-ex-us,1980,4.995330342781213,23.85262405962455,60.989173069045776,10.167160540697152,100093.0,leelee
oecd-ex-us,1985,4.067532645913252,20.019656224552865,64.47976100542546,11.392074720142848,101927.0,leelee
oecd-ex-us,1990,2.844946059093471,17.830081112631834,65.20742391916914,14.135214555993882,99368.0,leelee
oecd-ex-us,1995,2.5412725773021445,14.850293980796076,62.978869337168476,19.631249735628778,94564.0,leelee
oecd-ex-us,2000,1.2673027403267703,16.965024569610147,65.13239477797393,16.622678256176133,88931.0,leelee
oecd-ex-us,2005,1.1459606388315307,9.93138860695995,72.7209521809634,16.203217489704738,85719.0,leelee
oecd-ex-us,2010,0.8092024240054736,8.03307594565536,76.82078242596032,14.33425740396833,81848.0,leelee
russia,1870,92.9,6.6,0.4,0.1,17100.0,leelee
russia,1875,90.9,8.3,0.7,0.1,17936.0,leelee
russia,1880,90.1,8.9,0.9,0.1,19080.0,leelee
russia,1885,89.2,9.5,1.1,0.10000000000000002,20862.0,leelee
russia,1890,87.8,10.8,1.3,0.1,22173.0,leelee
russia,1895,84.7,13.6,1.5,0.1,17256.0,leelee
russia,1900,78.6,19.1,2.2,0.1,25112.0,leelee
russia,1905,65.8,29.9,3.7,0.7,27788.0,leelee
russia,1910,62.1,35.1,2.5,0.3,31689.0,leelee
russia,1915,55.1,41.8,2.7,0.4,34379.0,leelee
russia,1920,58.0,27.1,14.6,0.3,32634.0,leelee
russia,1925,58.1,22.4,19.2,0.3,30790.0,leelee
russia,1930,56.2,18.1,25.3,0.5,30945.0,leelee
russia,1935,38.0,27.9,33.5,0.7,30948.0,leelee
russia,1940,14.7,42.4,42.0,0.9,30801.0,leelee
russia,1945,7.9,41.2,49.8,1.1,27168.0,leelee
russia,1950,8.6,38.0,50.3,3.2,21748.0,leelee
russia,1955,8.0,30.4,58.60000000000001,3.0,22134.0,leelee
russia,1960,5.6,25.9,65.7,2.8,19453.0,leelee
russia,1965,3.1,11.1,76.8,9.0,17111.0,leelee
russia,1970,0.2,11.3,83.9,4.7,22082.0,leelee
russia,1975,0.4,6.4,82.2,10.9,25037.0,leelee
russia,1980,0.6,2.2,79.6,17.6,24502.0,leelee
russia,1985,0.9,1.2,65.2,32.7,20981.0,leelee
russia,1990,0.6,2.3,73.8,23.3,19710.0,leelee
russia,1995,0.4,4.6,70.8,24.2,21130.0,leelee
russia,2000,0.5,3.5,66.4,29.7,23438.0,leelee
russia,2005,0.3,6.8,50.7,42.2,24303.0,leelee
russia,2010,0.6,3.8,49.5,46.2,19994.0,leelee
seasia,1870,98.57417195207893,1.3425123326286117,0.07365221987315011,0.0,11352.0,leelee
seasia,1875,98.3037407314838,1.5956344247271517,0.10234108139631759,0.0,12003.0,leelee
seasia,1880,97.87683263631342,2.001649175412294,0.1314842578710645,0.0,12673.0,leelee
seasia,1885,97.12358328989501,2.7149005882790975,0.1612554918460049,0.0,13429.0,leelee
seasia,1890,96.10327439886846,3.7015841584158418,0.1929137199434229,0.0,14140.0,leelee
seasia,1895,95.17463580123727,4.5862103372580325,0.2514667730991818,0.0,15033.0,leelee
seasia,1900,94.89022433888958,4.488657726532147,0.5142875046998371,0.03268580022559218,15958.0,leelee
seasia,1905,91.82558029369966,7.27987920416864,0.8218083846518238,0.058970866887730934,16888.0,leelee
seasia,1910,91.30427633424993,6.72146585105786,1.938015601324429,0.04634379033615803,17819.0,leelee
seasia,1915,87.86060105504342,9.020568018330048,3.1281291628923107,0.019470346885490486,18767.0,leelee
seasia,1920,79.46673617822083,15.005605004831898,5.505742332536494,0.10962311174406186,19661.0,leelee
seasia,1925,76.60117528542646,17.584999520291664,5.719850330998753,0.12759282356327353,20846.0,leelee
seasia,1930,73.37776772793053,20.404531476121562,6.145491136034733,0.14381331403762662,22112.0,leelee
seasia,1935,69.25542871323985,23.897348719857714,6.783174091078297,0.1446085122223601,24177.0,leelee
seasia,1940,65.58917946165333,27.344549527127924,6.894015392273232,0.18425929471225644,26117.0,leelee
seasia,1945,62.140844815739044,30.43681241184767,7.1693428809084665,0.246956710426386,27651.0,leelee
seasia,1950,52.854424994769516,39.44785898598229,7.110907315712392,0.5605411813934026,28678.0,leelee
seasia,1955,47.232348240308376,43.39296123350779,8.396985176595946,0.9849446864520982,31909.0,leelee
seasia,1960,39.855978307900884,48.311815271007006,10.622185363602272,1.210021057489832,34667.0,leelee
seasia,1965,29.786615638122573,55.33657842980918,12.700805294211449,2.1569420081858293,37626.0,leelee
seasia,1970,21.08173008960533,59.509498620579585,16.883433274812468,2.541736017693062,43859.0,leelee
seasia,1975,18.367895738203956,58.13903919330289,20.38440639269406,3.122791095890411,52560.0,leelee
seasia,1980,12.696565485948963,58.69210591683641,24.35998642091841,4.202012022455165,60387.0,leelee
seasia,1985,18.864755829300485,46.60616072737938,29.53497140343159,4.944987534829154,68190.0,leelee
seasia,1990,13.727616811271192,43.89631324789726,36.80731513173605,5.552029769959405,75378.0,leelee
seasia,1995,11.59378401604125,49.731226881546334,32.26342022343168,6.339109262326729,80293.0,leelee
seasia,2000,7.587839485904592,52.821379989680565,31.88485388620479,7.695948449739668,85276.0,leelee
seasia,2005,3.886522690924765,38.776991481687325,46.6105327631773,10.744864625750031,88163.0,leelee
seasia,2010,1.907637207425343,28.293298807281857,58.396060891399884,11.341814635458704,89208.0,leelee
ssa,1870,98.10193775689959,1.8970199647680566,0.0010422783323546683,0.0,6812.0,leelee
ssa,1875,97.59664708410945,2.384496346181401,0.01123370110330993,0.0,6979.0,leelee
ssa,1880,96.97803751399776,3.007068868980963,0.013367861142217245,0.0,7144.0,leelee
ssa,1885,96.09445964432284,3.8887961696306426,0.01674418604651163,0.0,7310.0,leelee
ssa,1890,95.42687366167023,4.5530647751606,0.019619914346895074,0.0,7472.0,leelee
ssa,1895,95.8236002093145,4.116902145473574,0.033686551543694404,0.0,7644.0,leelee
ssa,1900,96.35430107526881,3.5389144905273935,0.08664874551971326,0.014567332309267792,7812.0,leelee
ssa,1905,94.66479049405879,5.07098186366479,0.20271419637273297,0.027104440275171983,7995.0,leelee
ssa,1910,94.02709914320685,5.623243574051408,0.2615911872705018,0.04744186046511628,8170.0,leelee
ssa,1915,90.7259776864357,7.404180857310629,1.5305813270698767,0.30164415736934824,8515.0,leelee
ssa,1920,84.1700514426303,11.848177141579066,3.6309214940729144,0.29712592261239096,8942.0,leelee
ssa,1925,81.85470257660906,13.88989502703849,3.8724101367829493,0.332128088219701,9431.0,leelee
ssa,1930,79.76433370099268,15.76060362980046,4.101895116815402,0.43338012634112105,9973.0,leelee
ssa,1935,76.80693685202638,18.109217719132896,4.647097078228087,0.48204524033930257,10610.0,leelee
ssa,1940,74.09746294443939,20.396244430299173,5.030408293170865,0.5290897517504772,10997.0,leelee
ssa,1945,72.835976065819,21.267638992769882,5.341394498462561,0.5829718274744452,12033.0,leelee
ssa,1950,69.39013250425641,22.96968687541639,6.998127174476276,0.6736249907469095,13509.0,leelee
ssa,1955,67.20702973605079,24.624356832609422,7.422031406615436,0.7355295689943201,14965.0,leelee
ssa,1960,63.51757952642908,27.7572231523559,7.996023678545803,0.7469803874671133,16724.0,leelee
ssa,1965,58.196883852691215,30.12382751022977,10.813188542650298,0.841459448116672,19062.0,leelee
ssa,1970,51.2755174746336,33.70025253664036,14.276757609921084,0.7472694475760993,22175.0,leelee
ssa,1975,45.344432453266535,37.35073039121218,16.474715744844865,0.8252572750048178,25945.0,leelee
ssa,1980,40.449432193318366,39.40357190017167,19.302221708701968,0.8419384656014789,30292.0,leelee
ssa,1985,34.99396353436185,42.42875455820477,21.674998597475454,0.913610098176718,35650.0,leelee
ssa,1990,31.293360518109857,41.44318541616695,25.528867834012953,1.7319357159990407,41690.0,leelee
ssa,1995,29.98836129296236,41.10187602291326,27.054502864157122,1.837289279869067,48880.0,leelee
ssa,2000,29.830582799277696,38.43669404808271,29.78534504124916,1.9568937435824805,56486.0,leelee
ssa,2005,27.656811762490587,36.67053414511674,33.48394269394928,2.324496296761236,63728.0,leelee
ssa,2010,23.463309414097605,39.7298714638287,34.76114099034196,2.0548083370187027,70097.0,leelee
us,1870,6.1,74.9,18.2,0.8,7765.0,leelee
us,1875,4.0,75.0,20.1,1.0,9129.0,leelee
us,1880,2.9,74.7,21.0,1.5,8754.0,leelee
us,1885,2.1,73.4,23.199999999999996,1.4,11527.0,leelee
us,1890,1.6,74.7,22.4,1.4,12726.0,leelee
us,1895,1.1,75.0,22.399999999999995,1.6000000000000003,13958.0,leelee
us,1900,0.9,69.9,25.2,4.0,14802.0,leelee
us,1905,0.5,68.7,26.8,4.1,16555.0,leelee
us,1910,0.8,64.0,30.9,4.2,18045.0,leelee
us,1915,0.8,62.1,32.6,4.4,18913.0,leelee
us,1920,0.8,57.1,36.6,5.4,18638.0,leelee
us,1925,0.8,49.0,43.3,6.8,20935.0,leelee
us,1930,0.7999999999999999,38.0,53.5,7.7,22316.0,leelee
us,1935,0.8,25.7,65.7,7.8,23352.0,leelee
us,1940,0.8,19.4,71.4,8.4,23905.0,leelee
us,1945,0.8,23.0,66.2,9.9,23262.0,leelee
us,1950,0.8,25.8,61.8,11.6,23467.0,leelee
us,1955,0.7,21.4,65.3,12.6,22322.0,leelee
us,1960,0.6,17.2,69.4,12.9,25300.0,leelee
us,1965,0.7,10.8,72.6,15.9,31314.0,leelee
us,1970,0.8,6.6,72.9,19.6,36529.0,leelee
us,1975,1.1,2.7,70.7,25.4,41103.0,leelee
us,1980,0.4000000000000001,1.2,76.1,22.4,42979.0,leelee
us,1985,0.8,3.0,64.3,31.900000000000002,40627.0,leelee
us,1990,0.8,6.4,59.5,33.3,37297.0,leelee
us,1995,0.3,1.2,65.2,33.4,36825.0,leelee
us,2000,0.2,1.2,66.7,32.0,39154.0,leelee
us,2005,0.1,1.0,66.0,32.8,42458.0,leelee
us,2010,0.1,4.0,57.5,38.4,44736.0,leelee
china,2015,0.3008491182233834,0.005130196413234107,78.3664863169047,21.32753436845868,194437.0,bl-proj
china,2020,0.3001199884908999,0.004189802202645869,74.35886843506847,25.33806879748269,163349.0,bl-proj
china,2025,0.29729875480958584,0.00295452479777017,70.92496379555851,28.77446844608719,165035.0,bl-proj
china,2030,0.2973321558745444,0.002961458848940287,66.66702234171805,33.03155852045178,177784.0,bl-proj
china,2035,0.1986701213845157,0.0029965922212521474,61.703960909116496,37.99784155236995,177535.0,bl-proj
china,2040,0.19850953698670754,0.0028790087463556853,57.74938540791618,41.95167453179818,161896.0,bl-proj
india,2015,7.108444945106923,19.00248699245687,70.06680555901319,3.9580942393387937,321352.0,bl-proj
india,2020,3.7532514655932716,17.69350866538697,73.54728685955635,5.139804323080538,327683.0,bl-proj
india,2025,3.086264805853385,14.5346193042088,75.17455895185846,7.35037041331291,327742.0,bl-proj
india,2030,2.6726956378026503,11.395217589574553,76.07311829931535,9.993775765978349,326739.0,bl-proj
india,2035,2.3703496190049305,8.438579051104302,76.21629068603673,13.133079950633356,325726.0,bl-proj
india,2040,2.1054383548440256,6.671856801285976,75.13160066288792,16.07843779829179,321623.0,bl-proj
latam,2015,1.009111969111969,22.529867622724765,64.89281577495863,11.571949806949807,108780.0,bl-proj
latam,2020,1.0001474000272963,19.248518265774987,64.18910513625404,15.60255948319003,109905.0,bl-proj
latam,2025,0.8770806610525533,16.486204524752292,62.68319855743313,20.01385960998643,107586.0,bl-proj
latam,2030,0.8130560375235952,14.084781779701414,61.08185596888288,24.083965717772227,104894.0,bl-proj
latam,2035,0.747209392211808,12.650199053048604,58.786213160691844,27.837026765871098,103490.0,bl-proj
latam,2040,0.6930629186296977,11.498677105565992,56.342352293180944,31.4750941763138,101671.0,bl-proj
mena,2015,6.760225879236767,20.365099082748813,58.57141806052877,14.305200618040908,81548.0,bl-proj
mena,2020,4.359595584595586,19.026780764280762,57.97809004059004,18.63075314325314,80808.0,bl-proj
mena,2025,3.7423200233168172,15.26554590498397,57.08466103176916,23.933973768580586,85775.0,bl-proj
mena,2030,1.344246248953571,13.944157168308754,52.557535363942726,32.190574623822094,93174.0,bl-proj
mena,2035,1.105955057354679,11.537140945071261,49.10875116330136,38.27584724938045,95633.0,bl-proj
mena,2040,0.9354692159459139,9.461072893453478,46.44003811000226,43.17169309606089,92889.0,bl-proj
oecd-ex-us,2015,0.6262729054608442,5.615352356641444,71.3650116236667,22.494328334396936,87752.0,bl-proj
oecd-ex-us,2020,0.6589730700179532,5.163667265110711,69.35663554757629,24.86103411131059,83550.0,bl-proj
oecd-ex-us,2025,0.6458166130412253,5.289491823626525,68.16640637238953,25.97568297121098,82983.0,bl-proj
oecd-ex-us,2030,0.5809890785305658,5.223440972058058,66.57552597985912,27.70876081509148,84604.0,bl-proj
oecd-ex-us,2035,0.5207255475830815,4.939317409365558,63.6441748489426,30.990971959969787,84736.0,bl-proj
oecd-ex-us,2040,0.48362821787515425,4.878704823967705,61.717671510200184,33.035053127133764,83479.0,bl-proj
russia,2015,2.0421206444361184,6.781195204196329,43.725485200449604,47.463027351067815,26690.0,bl-proj
russia,2020,1.712232819552074,6.492442306054671,46.04773482074427,45.81933918078855,23486.0,bl-proj
russia,2025,0.7519761545310263,5.4659389153408435,48.08231332017188,45.809859482057824,25833.0,bl-proj
russia,2030,0.49542299951419255,4.819442709417725,46.54114789367756,48.210694704698454,28818.0,bl-proj
russia,2035,0.36495868340075377,4.301210109601355,45.5469660823566,49.97742972720672,28923.0,bl-proj
russia,2040,0.23894799494085264,4.066602187337251,44.498627334275724,51.21187411650919,26882.0,bl-proj
seasia,2015,6.1196048948831985,17.668163331853876,62.86658907075117,13.380155071059141,110401.0,bl-proj
seasia,2020,5.537043962959633,13.469040726422726,62.56910006293266,18.468695495819475,111230.0,bl-proj
seasia,2025,5.15861478585486,10.031028761550072,60.49645577216688,24.35071617053949,113311.0,bl-proj
seasia,2030,4.904812576867547,7.467753952551558,56.73078890611911,30.89685400067733,112206.0,bl-proj
seasia,2035,4.627350044762758,6.098725631702996,52.7227093344052,36.52408601757624,109466.0,bl-proj
seasia,2040,4.237964484298272,5.136534944814207,49.000664643032856,41.624814577589646,107727.0,bl-proj
ssa,2015,16.367677281781724,42.12366594417192,39.101602358784454,2.428934598137894,113957.0,bl-proj
ssa,2020,11.104746886937928,41.93592245046609,43.173951012374765,3.8497462282938018,129053.0,bl-proj
ssa,2025,8.659868707482994,37.83143333333334,48.01166870748299,5.5670510204081625,147000.0,bl-proj
