region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
ssa,2038,3581599898168.9214,745315566.3308086,0.0,325257631526.96173,125853082265.2896,20467589957.624573,0.0,4286319969.003256,18658719930.52034,146320672222.91418,0.0,7087.134797121599,178936959304.04755,174650639335.04428
us,2039,18546542205612.723,174602275.57962832,13186872.810240172,745832672314.0631,950999315829.0974,105395953539.97763,185181054915.20883,0.0,4631364389.568166,966761326200.8557,89633943168.21948,75413.19755883177,-220928653886.7926,-125381542139.80325
oecd-ex-us,2039,21215386366251.297,366397459.1805736,16011056.748484274,772615482821.0448,1131727748653.375,114174139712.77078,132586845817.31305,0.0,4422178250.196246,1175313517911.8252,70588370454.32002,54366.75081942342,-402698035090.7804,-340699559727.78735
china,2039,18773744769547.96,666668210.0433369,0.0,536105270907.59155,1011543940296.4875,100470602057.36867,0.0,6036845584.94532,7104840102.060179,1112014542353.8562,0.0,34857.18423294564,-575909271446.2646,-581946117031.21
india,2039,8546169967869.484,868591724.9018588,0.0,673664189092.3864,395423958850.79364,124221082978.34898,0.0,20127146867.794167,2803997918.879751,519645041829.14264,0.0,14505.157429905297,154019147263.2437,133892000395.44955
latam,2039,5785466462808.564,311734790.9861361,0.0,325097567827.7513,274484623421.14423,43292204954.17632,0.0,6338280978.038652,72607921287.38715,317776828375.32056,0.0,23166.841171932578,7320739452.430725,982458474.3920727
seasia,2039,6115090322784.613,357850464.4321391,0.0,357875520984.72485,285302255602.3285,43410202442.68554,0.0,1967992039.9012473,2078905306.8821917,328712458045.01404,0.0,21252.175630055888,29163062939.710815,27195070899.809566
russia,2039,5066747090306.69,146259597.5144218,2576238.9701098367,232704303916.92688,253815624790.3925,29996256618.430283,10924119337.581621,0.0,2103817876.6780925,278161479575.8019,5650401833.020901,30931.918550251008,-45457175658.875,-40183458154.314285
mena,2039,7736677677974.444,265732366.19173184,374663.9751884488,610473152614.5375,365720212441.96375,121600424589.11862,0.0,8813249421.444826,68266778524.58102,486412105705.48285,908531325.5995102,31176.93630317324,124061046909.05463,114339266162.01028
ssa,2039,3754204601026.905,768254832.7238202,0.0,328959214716.39307,131917184873.46156,21493840680.414345,0.0,4384053786.56468,1440567482.0315056,153411025553.87592,0.0,7452.858722594691,175548189162.51715,171164135375.95248
us,2040,18420924081050.957,174339811.2629638,14103874.873126114,738212752856.2186,948831789203.8241,105646282694.36798,185723908703.50903,0.0,4923285776.718171,958215446809.3889,96262625088.8035,76558.2313567015,-220002693953.1703,-130541410338.46475
oecd-ex-us,2040,20875077737677.363,362758578.00920916,17016094.271791592,756510234027.339,1121019081420.7126,114538876772.34894,134147221449.59822,0.0,4591874142.177107,1160293524617.5056,75264433575.55609,55463.80043567204,-403783290590.1666,-344900502716.1245
china,2040,18184886041463.066,653466439.6537544,0.0,503407858033.79834,992400505658.1876,100129793840.98659,0.0,6677312333.318224,6941025713.798837,1092530299499.1742,0.0,35798.4451373568,-589122441465.3759,-595799753798.6941
india,2040,8664549128478.478,870501791.1851395,0.0,665891327984.6606,401310182025.1729,128402403493.2791,0.0,20636083503.223076,2836501646.004648,529712585518.452,0.0,15094.052517035112,136178742466.20862,115542658962.98553
latam,2040,5780663181468.2,310146327.4062713,0.0,318185429787.51074,274544152144.72327,44192218266.96126,0.0,6077297484.744725,1824956768.557427,318736370411.6845,0.0,23938.672627134798,-550940624.1737671,-6628238108.918492
seasia,2040,6135427358417.202,356822760.81000984,0.0,351274745474.49066,286521395660.1219,44414454527.753265,0.0,2079922531.4502163,2078062877.421494,330935850187.8751,0.0,21988.651291527007,20338895286.61554,18258972755.16532
russia,2040,5100081831062.046,145749490.52960804,2768867.1339835417,228792789302.77356,252017358482.98978,30808863533.91711,12438992936.532417,0.0,74929180532.95625,276855048697.18066,5971173319.726235,31824.163845901876,-48062259394.407104,-41594439777.60092
mena,2040,7837687498742.243,266867849.51063785,371201.72778368474,604899235690.6237,371181979588.32996,125348081435.61816,0.0,9044925100.810442,1685571201.9341729,495629377376.975,900683646.9731983,32072.453254497323,109269858313.64868,99324249565.86504
ssa,2040,3923056414367.287,791111453.2882979,0.0,332440433246.9188,138026613921.24124,22632296962.16024,0.0,4410101398.147929,1480392375.012722,160658910883.4015,0.0,7833.2915700960575,171781522363.51733,167371420965.36942
us,2041,18599446999409.01,174026093.38933226,15015096.488970133,730909863222.0413,944056767161.9714,108635075282.25333,186974678656.80728,0.0,313330218923.4234,951189971559.4437,101501870884.78082,77720.4400300647,-220280108337.40247,-134807300565.376
oecd-ex-us,2041,20532251786284.105,358990002.31660044,18033786.393441655,740861275560.4431,1109921291478.2405,114731740419.34084,136702063105.94559,0.0,4263741837.942891,1144668205340.4292,79984826557.15184,56578.66781999596,-403806929779.9861,-347089693231.1923
china,2041,17591579358717.717,639937615.411269,0.0,478971009103.66406,972418637143.6207,99649981857.7407,0.0,6941200376.775833,6732127529.119495,1072068619001.3615,0.0,36758.64033099737,-593097609897.6974,-600038810274.4733
india,2041,8766113140743.545,882078795.5039116,0.0,657956337875.2854,406726102619.30884,132133949739.61101,0.0,20097587171.418297,2565313920.1212125,538860052358.91986,0.0,15700.988885761122,119096285516.36554,98998698344.94724
latam,2041,5768377516687.609,308339781.4112914,0.0,311473271279.3613,274395925636.80823,44996029758.09681,0.0,6152572334.961242,1785591669.9119482,319391955394.905,0.0,24729.583497995896,-7918684115.543701,-14071256450.504944
seasia,2041,6217286350453.984,355577342.0775773,0.0,345111581425.4958,286364989537.2374,46107939146.336845,0.0,1981235998.9543138,71201575293.8143,332472928683.5743,0.0,22744.10493910228,12638652741.921509,10657416742.967196
russia,2041,5057668244413.006,145168984.6005991,2951388.8863851745,225042048676.89145,250850494779.00095,30809429014.607594,11928235590.876938,0.0,2276052876.7943506,275244137970.5832,6415785823.025284,32735.492864546854,-50202089293.69174,-44689639525.84009
mena,2041,7924064856186.282,267766146.29567906,367432.615008826,599571512101.1218,376247008616.65155,128739338260.89508,0.0,9890350870.505987,1682543090.969438,504095183746.0147,891163131.5319047,32987.046709856564,95476328355.10712,84694814353.06923
ssa,2041,4087748423689.9404,813846433.0395124,0.0,335654138425.27936,144172528145.46722,23760435194.157818,0.0,4536475044.259407,1507309281.2578795,167932963339.62503,0.0,8228.835205939338,167721175085.65433,163184700041.39493
us,2042,18472003034763.94,173707335.35427892,15957054.915528325,722689693649.5962,941514773719.7703,107811821584.40526,194206252425.6469,0.0,4986684583.861607,941323642749.4447,108002952554.73096,78900.0811648572,-218633949099.8485,-132430649228.93256
oecd-ex-us,2042,20568435927143.773,355125873.1698738,19059504.064634796,725830625266.5469,1097589586083.16,116600053093.78336,139570454894.2795,0.0,384972699875.7947,1130565043944.8267,83624595232.1168,57711.60529050268,-404734418678.2798,-348788559016.11707
china,2042,17002186040862.71,626214907.3902372,0.0,459295816085.93677,951825638886.9216,96668648246.11647,0.0,6867873456.676741,6673026648.775555,1048494287133.0381,0.0,37738.03432997924,-589198471047.1013,-596066344503.7781
india,2042,8854716916639.057,882841686.9524006,0.0,649490935751.503,411709199965.60284,130645560346.66925,0.0,21165237416.02461,2632837872.3050838,542354760312.2721,0.0,16326.320921157347,107136175439.23096,85970938023.20634
latam,2042,5750646080255.97,306399728.896964,0.0,304739825271.6308,274031035097.71844,44267011403.17219,0.0,5933446421.141685,1760231218.7613661,318298046500.8906,0.0,25539.87561651919,-13558221229.259827,-19491667650.401512
seasia,2042,6224262393903.019,354205379.3237485,0.0,339058880028.03204,287133940241.62317,45560180062.49227,0.0,1588577384.0930889,2199861109.21096,332694120304.1154,0.0,23518.848019317935,6364759723.916626,4776182339.823537
russia,2042,5014169626367.666,144555775.0571043,3142665.9050878324,221765673669.23782,249567647042.1832,30446194348.62939,12557023780.291042,0.0,2192525895.948067,273177239551.06674,6836601839.745812,33666.17904063973,-51411565881.82892,-45691143941.28368
mena,2042,8001570642378.387,268599201.65738976,363409.8896867712,594391392317.2434,380900810091.95795,127768134788.58691,0.0,9904469032.764069,1687807788.169678,507789052486.879,879892393.6659046,33920.9894525558,86602339830.36438,75817978403.9344
ssa,2042,4248504871944.1025,836570106.267474,0.0,338582861409.4099,150340115566.50488,24236417844.474033,0.0,4835473072.427278,1585593328.1601787,174576533410.9789,0.0,8639.896053646182,164006327998.431,159170854926.00372
us,2043,18335454416929.023,173324191.29038247,16869555.12880486,714216264209.5569,939017139976.3734,106886072246.0616,190127315594.12836,0.0,5011014583.836598,931179908545.3904,114723303677.04453,80097.41621136758,-216963644335.8335,-141559632418.74966
oecd-ex-us,2043,20220363802043.305,351137145.7939555,20048281.676151104,712211113006.4493,1086071725556.2037,114756382959.1459,136129979306.69922,0.0,4414891101.735007,1112436436092.2507,88391672423.09908,58862.86899885407,-400225323085.8014,-352487016202.20123
china,2043,16735140850430.107,612380203.2203664,0.0,442781965118.6339,931441626048.2601,96796930524.08766,0.0,5555666325.907572,323967067347.00977,1028238556572.3478,0.0,38736.89484525687,-585456591453.7139,-591012257779.6215
india,2043,8932014792192.598,883318925.3396008,0.0,640494939199.2441,416457036134.8242,129048165855.4853,0.0,20318447332.281204,2626585676.8901877,545505201990.3095,0.0,16970.405616190892,94989737208.93463,74671289876.65343
latam,2043,5727205379048.245,304318447.00592136,0.0,297937560101.4608,273529286788.11832,43485780379.72776,0.0,6069006415.843182,1705812274.5042822,317015067167.84607,0.0,26369.85336173106,-19077507066.385254,-25146513482.228436
seasia,2043,6224885458048.033,352691276.26551193,0.0,332951400026.715,287779418068.4702,44976077245.8115,0.0,1743860794.92451,2171020227.5068636,332755495314.28174,0.0,24313.194456241592,195904712.43328857,-1547956082.4912214
russia,2043,4968716108077.842,143892583.92813185,3317560.075078693,218969414535.1669,248234166074.56998,30054318419.30457,11685683962.472921,0.0,2179867706.4133945,271009042910.97583,7279441582.898652,34616.498780395115,-52039628375.80893,-47633385996.23466
mena,2043,8068842890970.099,269338766.08338255,359070.1349383403,588940459859.4379,385433661405.54694,126757407555.55203,0.0,11155094182.069548,1677951875.4457042,511324030458.6377,867038502.4612839,34874.557252028826,77616429400.80017,65594296716.26934
ssa,2043,4405481456416.325,864469561.1155586,0.0,341229796926.69995,156547425788.88684,24696741961.236183,0.0,4608888846.2331,1599844141.8770087,181244167750.12302,0.0,9066.885020125652,159985629176.57693,155376740330.34384
us,2044,18196318728897.785,172906531.018438,17767370.910287112,709088106449.5293,936175314482.3593,105901465602.23021,188920055508.28604,0.0,4932930095.538849,920869152063.288,121207628021.30118,81312.71054219437,-211781045613.75867,-144068618126.7738
oecd-ex-us,2044,19876907909172.32,347085035.7726276,21024470.62152626,703404184072.3137,1074147477583.1438,112812480985.7751,135783542449.71748,0.0,4316339175.894466,1093989960390.906,92969998178.01266,60032.718991030866,-390585776318.5923,-347772232046.88745
china,2044,16164821535969.367,598495297.6979837,0.0,432020764588.74005,910573425998.0043,93676356046.97751,0.0,4690036177.478549,6599739172.988596,1004249782044.9818,0.0,39755.4928530693,-572229017456.2417,-576919053633.7202
india,2044,8999157771944.643,883549784.5925611,0.0,633351711954.13,421038199297.1417,127467093265.0135,0.0,20392856617.153927,2689416977.2197046,548505292562.1552,0.0,17633.602578807277,84846419391.9748,64453562774.82086
latam,2044,5699867799032.282,306711395.80454874,0.0,292443153046.5182,272875321218.55545,42706960304.03894,0.0,5888678039.265684,1690226499.377663,315582281522.59436,0.0,27219.823716519313,-23139128476.07617,-29027806515.341858
seasia,2044,6220542810375.763,351068048.75546175,0.0,328136036243.3389,288277962479.358,44407914361.06733,0.0,1964254799.2336926,2171447724.0513372,332685876840.4253,0.0,25127.46070143643,-4549840597.086365,-6514095396.320057
russia,2044,4924196531418.98,143223029.04453233,3505302.884426544,217221806457.9098,246812142031.4727,29654734475.512135,12573121361.235676,0.0,2152372028.9746647,268786539647.2448,7680336859.739959,35586.731531457146,-51564733189.33502,-46671948687.83931
mena,2044,8129720948571.218,270060810.8421053,354542.87177478423,584828879500.0067,389782453537.3983,125744001494.97975,0.0,10144338832.931524,1719971966.4209926,514674020485.023,852434547.3550988,35848.02893363414,70154859014.9837,59158085634.697075
ssa,2044,4558192088660.855,887232303.890238,0.0,344073205701.22534,162806383171.5623,25187483179.627483,0.0,4975821304.276873,1607114198.7711504,187993866351.18976,0.0,9510.217423656746,156079339350.03558,151103518045.7587
us,2045,18058795445514.195,172471346.03777942,18654457.75482574,706877136226.1392,933170754195.4556,104925044103.61856,188573750517.98834,0.0,5121628171.362741,910514155892.2646,127581642406.8092,82546.23351107248,-203637019666.1255,-142644911554.94635
oecd-ex-us,2045,19542526945650.04,343000262.5027183,21986831.508386735,698847128821.955,1062046122640.9802,110860113172.59789,135368292640.96292,0.0,4309850828.3911495,1075419137881.7937,97487097931.78429,61221.419268890946,-376572009059.83875,-338690814350.6601
china,2045,15610889145016.627,584568485.5277679,0.0,425874442303.1544,889606817564.7133,90652095630.51582,0.0,5871272009.317749,6323351948.65054,980258913195.2291,0.0,40794.10266638937,-554384470892.0747,-560255742901.3925
india,2045,9139041086517.264,883672277.987911,0.0,628132483533.4772,422963635984.263,126884293670.75961,0.0,19654590532.452847,81253351226.62294,549847929655.0226,0.0,18316.274042381192,78284553878.45459,58629963346.00174
latam,2045,5669747440231.69,304463036.5994938,0.0,288261406177.64984,272118164698.03094,41957013507.05927,0.0,5971145632.987835,1664558859.8379428,314075178205.0902,0.0,28090.096326601,-25813772027.44037,-31784917660.428204
seasia,2045,6213116625444.275,349390277.55167794,0.0,324604825502.2704,288660919606.2929,43877050858.80934,0.0,1638116992.3635988,2145077023.7085943,332537970465.10223,0.0,25961.96578634,-7933144962.831848,-9571261955.195446
russia,2045,4881368014462.152,144737628.0246853,3700482.951773912,216560718695.9498,245389320525.1983,29272587634.931435,13149323482.472172,0.0,2123349024.881469,266549703122.27084,8112205037.858923,36577.15985382762,-49988984426.321045,-44951865981.7078
mena,2045,8185179128068.146,273974965.8243642,349807.0049342926,582228725177.7253,394092937870.71533,124804409339.8553,0.0,9573411527.606585,1700213057.3799162,518060876603.7507,836470606.8199992,36841.68644969097,64167848573.97467,53757966439.54809
ssa,2045,4706913173926.707,910016118.9405478,0.0,347138639009.0908,169092773029.45377,25710324757.240746,0.0,5335028681.443659,1720572724.8994088,194803097786.69452,0.0,9970.312923898071,152335541222.3963,147000512540.95264
us,2046,17921314711945.254,174779405.3166188,19525317.75397145,704283962944.5806,930107414554.3849,103963350504.17229,187271214200.28497,0.0,5034854344.739424,900216454184.6077,133854310873.95012,83798.25851258238,-195932491240.0271,-142515587913.69226
oecd-ex-us,2046,19218702867029.953,338897807.8922362,22949106.51407557,694259176974.7155,1049874175871.5698,108925592525.49939,136730642603.64891,0.0,3985870198.604695,1056883910196.2959,101915858200.77335,62429.23785253541,-362624733221.58044,-327809948818.70483
china,2046,15073772550194.623,570612561.8845528,0.0,419580823024.00946,868553710673.1451,87728394789.66478,0.0,6651018345.179842,6235705961.979622,956282105462.8099,0.0,41853.00200737502,-536701282438.8005,-543352300783.98035
india,2046,9192919978055.059,883671465.1406913,0.0,622558515504.1592,427264489312.4045,125493614251.75833,0.0,18773106201.782814,2851585799.5840564,552758103564.1628,0.0,19018.784879548366,69800411939.99634,51027305738.213524
latam,2046,5637011142924.49,302147653.420404,0.0,283965892845.00616,271279723458.07306,41256350404.35258,0.0,5805379933.242732,1639263643.4611561,312536073862.42566,0.0,28980.983561591496,-28570181017.419495,-34375560950.662224
seasia,2046,6202010872580.667,352561292.86100906,0.0,320944938777.0741,288984562726.1324,43401491812.78751,0.0,1779624918.974519,2114987817.2100306,332386054538.9199,0.0,26817.031377029933,-11441115761.845825,-13220740680.820345
russia,2046,4839970645040.104,144073806.33734143,3897328.1365803946,216088172624.1619,243982712414.28574,28909303064.181488,13381200813.323406,0.0,2025272618.9344838,264336598817.63843,8555416660.828691,37588.069492039314,-48248426193.47653,-43422642040.98181
mena,2046,8233448925402.47,274650984.06948215,344790.62438209425,579405125671.9576,398384724112.2858,123972684800.36131,0.0,10513802096.853035,1735882671.8666382,521538307066.0043,819101846.6428262,37855.814951741886,57866818605.95337,46533914662.457504
ssa,2046,4851468272773.9795,932811301.250954,0.0,349940235521.3458,175417400451.01703,26290519885.534676,0.0,5398781436.8311615,1721565099.3093996,201707920336.5517,0.0,10447.5954541405,148232315184.79413,142833533747.96295
us,2047,17789749287424.613,174330035.95972577,20413313.09968903,701274685959.8319,926942465750.1548,103007746668.24904,192398658505.81094,0.0,4711443432.119467,889968094242.4602,139982118175.94382,85069.06304275487,-188693408282.6283,-136276867952.76117
oecd-ex-us,2047,18901327799595.99,341247957.1419201,23875249.224299498,689521053570.4873,1037690495623.7268,107001048789.05605,133649644396.5675,0.0,4145779011.7864695,1038381304237.4645,106310240175.31824,63656.44684349634,-348860250666.9772,-321520846445.7279
china,2047,14554312300911.248,568578224.2005327,0.0,413002850373.1985,847433038945.7533,84899840911.49005,0.0,6187765575.96088,6057545776.623553,932332879857.2434,0.0,42932.47208081798,-519330029484.0449,-525517795060.0058
india,2047,9236299980850.77,883402589.1514548,0.0,616562678968.2294,431495227163.9056,124218832369.24388,0.0,20156212772.80644,2687596133.4327765,555714059533.1494,0.0,19741.502619429262,60848619435.079956,40692406662.27351
latam,2047,5601637152344.647,299765699.7422664,0.0,279528893770.8669,270366546667.37714,40603994251.10508,0.0,5561497127.205808,1629153694.9765182,310970540918.48224,0.0,29892.800578146176,-31441647147.615356,-37003144274.82117
seasia,2047,6187124194215.981,350739382.08741486,0.0,317112453108.58,289222897676.8183,42974636975.74689,0.0,1897453671.226798,2095856850.5299776,332197534652.5652,0.0,27692.981831348305,-15085081543.985168,-16982535215.211967
russia,2047,4799596086331.07,143402566.21905735,4088748.8012806345,215698987813.72913,242584799514.68533,28570665353.35502,13196253646.953562,0.0,1885664698.3247063,262153133114.71933,9002331753.320965,38619.74944856086,-46454145300.990204,-42260223407.357605
mena,2047,8276279432648.289,275324477.1663991,339600.67474058043,576325849743.8032,402572371895.29376,123217591597.38036,0.0,9476776929.073334,1771397923.7617695,524992616700.9362,797346791.7379456,38890.70286402895,51333233042.867004,41059109322.055725
ssa,2047,5019515675885.958,955631114.4991105,0.0,352477364955.5328,180123678559.17462,27173774305.310886,0.0,4986054818.711052,27853545839.64135,207297452864.4855,0.0,10942.493156010009,145179912091.04727,140193857272.3362
us,2048,17655827176989.63,173845649.25150758,21277929.01827026,697804923930.7958,923882337862.1415,102059230510.69278,189907601904.48093,0.0,4306932102.565406,879757352174.8503,146184216197.9845,86358.92876058511,-181952428244.05457,-138229042537.55814
oecd-ex-us,2048,18595835868756.45,337091677.1650183,24811449.74430789,684565514114.479,1025344634429.373,105073029876.7288,136378452667.74046,0.0,3981766684.318604,1019919653810.4792,110498010495.62271,64903.32248876088,-335354139696.00024,-309473697523.88245
china,2048,14052018703084.873,554650401.7070957,0.0,406019869328.26263,826302530232.284,82175957882.82158,0.0,5472046222.760861,5637067183.226584,908478488115.1056,0.0,44032.797648586326,-502458618786.84296,-507930665009.6038
india,2048,9270431379474.623,882923636.1881953,0.0,610121513895.7592,435535418128.8746,123012146844.77754,0.0,20174452996.762337,2731902698.5115485,558547564973.6521,0.0,20484.797468250978,51573948922.107056,31399495925.34472
latam,2048,5563255304018.746,297306536.05240196,0.0,274930425538.5769,269377191759.40582,39996281033.195,0.0,5530586504.588275,1591785432.7111382,309373472792.6008,0.0,30825.865385146346,-34443047254.023926,-39973633758.6122
seasia,2048,6168486621449.633,348841364.8720177,0.0,313084452493.51764,289370053257.09894,42591857661.73992,0.0,1871005733.5685163,2110891392.5361452,331961910918.83887,0.0,28590.144258355347,-18877458425.321228,-20748464158.889744
russia,2048,4760359643499.547,142721937.15043578,4273153.976046528,215268683936.43274,241180386907.72968,28244107437.255005,12917999102.102585,0.0,2001368474.9250984,259993047926.18353,9431446418.801126,39672.49205842056,-44724363989.75079,-41237811306.44933
mena,2048,8313403719900.818,275992575.9463377,334246.9884711924,572970894612.1267,406730762100.7775,122555468704.27368,0.0,8305852065.101068,1745475510.5590568,528521316707.7567,764914097.2944734,39946.64195817134,44449577904.369995,35378811741.97446
ssa,2048,5156566658292.502,978341190.9026389,0.0,354732821067.17035,186436406118.73062,27864110992.560925,0.0,5373418566.257478,1992097016.9234726,214300517111.29153,0.0,11455.438316819087,140432303955.8788,135058885389.62134
us,2049,17527207256155.908,173359310.1571601,22145273.341037076,695777307435.2281,920646917139.0853,101087464127.1474,192470743253.79285,0.0,4866409743.49631,869551465995.8926,152182915270.34067,87668.14155046945,-173774158560.66443,-133486330577.21225
oecd-ex-us,2049,18297179182297.98,332887322.39291203,25699012.119025163,681796359315.7496,1013028332189.5223,103182378478.1383,131859782250.46844,0.0,3897882642.9662895,1001496566081.2451,114714144586.41539,66170.14524564594,-319700206765.4955,-302554569101.44244
china,2049,13567592209046.385,540723986.8357428,0.0,400990143302.6003,805167122322.5062,79547897434.38994,0.0,6096593017.767528,5394975433.573384,884715019756.8961,0.0,45154.26710505791,-483724876454.29584,-489821469472.06335
india,2049,9298129373246.705,882371352.4176309,0.0,604714361963.5804,439424691097.034,121870607056.31805,0.0,18493517220.41086,2772447182.26233,561295298153.352,0.0,21249.04233336922,43419063810.22839,24925546589.817535
latam,2049,5592390602372.786,294771946.98309535,0.0,271021110736.69797,267486491172.08255,40123039813.06612,0.0,5949035487.276849,71672754089.7703,307609530985.1487,0.0,31780.498910900722,-36588420248.450714,-42537455735.72756
seasia,2049,6146529686733.973,346875619.7002865,0.0,309679156885.51306,289426662801.4598,42249317172.55519,0.0,2022766692.499076,2062655065.3437867,331675979974.01495,0.0,29508.848580083053,-21996823088.501892,-24019589781.00097
russia,2049,4722028074814.9375,142029788.64910254,4443549.3744938765,215238425688.0073,239766829905.07596,27938251909.882465,12227397641.400797,0.0,1907689800.9375882,257860703278.02216,9844378536.936293,40746.5930650372,-42622277590.01486,-40239258485.55036
mena,2049,8344922474249.383,276648933.09025484,328700.9890599543,570409775436.1624,410813134305.0764,121975527721.7618,0.0,7820139587.179784,1717780526.4145093,532105088163.51715,683573863.3210521,41023.92742903323,38304687272.6452,29800973822.144367
ssa,2049,5288730256085.541,1000953706.8747731,0.0,357052452227.8967,192750139367.63593,28593920768.973377,0.0,5582119532.906764,2037325234.6593783,221344060136.6093,0.0,11986.867309756126,135708392091.28741,130126272558.38065
us,2050,17403170958374.742,172871629.7156221,23009858.840856608,695221685599.2275,917453520785.2526,100144742223.97589,194102079190.48016,0.0,4238200438.3565326,859427046278.5928,158171216730.63553,88996.99158557889,-164205360679.36523,-128274498219.5206
oecd-ex-us,2050,18017277458840.402,328728052.11297476,26615036.66164789,681145418717.3469,1000554252158.4761,101299009408.73666,137019924215.24924,0.0,3786195177.0576844,983189042580.6014,118664218986.61191,67457.1998475385,-302043623863.2545,-283687918634.6172
china,2050,13104565295831.42,526874821.0882236,0.0,397758351254.5176,784007427411.5023,77012716772.46967,0.0,4895202345.751236,5130082060.251273,861020144183.9719,0.0,46297.17255354267,-463261792929.45435,-468156995275.20557
india,2050,9317369443584.635,891766250.0355557,0.0,600306948112.812,443261856549.42316,120823403362.8814,0.0,19704672593.785316,2723054731.206808,564085259912.3046,0.0,22034.612850688347,36221688200.50745,16517015606.72213
latam,2050,5550575498649.817,292212730.80436516,0.0,267801819159.84436,266325995831.7248,39588326526.347664,0.0,5343091656.372402,1640491131.6288006,305914322358.07245,0.0,32757.025072334047,-38112503198.22809,-43455594854.600494
seasia,2050,6122382213812.584,344874419.86169213,0.0,306865996968.6227,289398493001.0992,41944045787.12492,0.0,1729858255.9355676,2058927154.1494803,331342538788.2241,0.0,30449.427595558445,-24476541819.60144,-26206400075.537006
russia,2050,4755909487298.499,141342392.9393778,4611985.074626093,215547919319.73743,237875771838.63504,28413816796.95633,12323505275.852654,0.0,72299576523.5668,256180179173.6829,10109409461.908384,41842.35169724694,-40632259853.945465,-38418164040.0012
mena,2050,8453653521295.111,277285436.6073236,322936.4633942844,568588997501.4171,412155399158.66425,122388179060.50688,0.0,8132234491.313509,82817862254.80016,533907595757.61975,635982461.5513979,42122.857971771475,34681401743.79736,25913184790.932457
ssa,2050,5416054437968.897,1023461593.1089178,0.0,359452429297.75616,199067791290.1928,29357819400.01606,0.0,5802232736.610263,2099596012.419452,228425610690.20886,0.0,12537.220537092928,131026818607.5473,125224585870.93704
us,2051,17590259053334.639,172382949.53022864,23873793.85541988,694111430151.2517,912403089691.6998,102139452518.44087,197287802513.75922,0.0,310231404505.02856,852391076637.8531,162151465572.28806,90345.77339218327,-158279646486.60144,-123143309545.13028
oecd-ex-us,2051,17750224295548.605,324569729.4606289,27516826.528104212,680011751672.561,988303072761.9521,99479448611.84058,136926139280.45718,0.0,3791467128.970567,965070873968.3782,122711647405.41403,68764.77537051654,-285059122295.81714,-270844630420.774
china,2051,12659880119066.486,513045307.8736214,0.0,393598525407.2189,762965968874.4235,74584089407.51567,0.0,5544481975.640258,4810838085.422952,837550058281.9391,0.0,47461.80988369256,-443951532874.7202,-449496014850.3605
india,2051,9328180475985.834,890838633.9295166,0.0,595423824014.7572,446942027066.05566,119843648042.25311,0.0,20617309133.00637,2790192627.7564793,566785675108.3088,0.0,22841.88741547334,28638148906.448364,8020839773.441994
latam,2051,5506764277077.275,289594232.4043929,0.0,264395026395.51303,265134132518.1577,39102574463.04501,0.0,5582659015.832929,1613118028.9794946,304236706981.20276,0.0,33755.77084613456,-39841680585.68973,-45424339601.52266
seasia,2051,6166778415915.896,342803275.65263176,0.0,303754436056.0277,288141349752.1158,42406983386.76395,0.0,2154433432.881505,73344532619.04314,330548333138.87976,0.0,31412.217047066246,-26793897082.85205,-28948330515.733555
russia,2051,4721362988254.152,140658250.23631647,4780023.444476077,215636745381.54266,236489212825.44803,28135463449.407497,12456416738.551516,0.0,1985015110.4163342,254153870779.09534,10470805495.76012,42960.07074751609,-38517125397.55267,-36531514154.76128
mena,2051,8474892529670.388,277881862.507601,316941.3213605413,566333472527.9113,416108212733.0642,121977995540.58986,0.0,8844545036.100714,1836289157.1211705,537491970224.1509,594238049.5032216,43243.73586005359,28841502303.760376,19402719218.156437
ssa,2051,5539516915260.874,1045958824.7178938,0.0,361590248266.4088,205384566964.55093,30148514434.73752,0.0,4793641883.721943,2198952308.5770736,235533081399.28845,0.0,13106.942376581273,126057166867.12036,121263524983.39842
us,2052,17471434923459.783,171864374.83395624,24710458.76260383,692330960045.8744,909341975522.6768,101221408981.20584,194429888318.29492,0.0,4978406264.8589945,842597338602.3711,167966045901.51132,91714.78591494045,-150266378556.4967,-123802536139.7131
oecd-ex-us,2052,17495288828991.98,320410685.5029059,28405424.938079335,678229310767.3774,976087305654.8866,97696295129.89998,137012757231.0543,0.0,3606066229.741618,947138693840.9368,126644906943.85039,70093.1653008658,-268909383073.55933,-258541532786.3554
china,2052,12494385658007.785,499232581.9082119,0.0,388361011537.3514,745078797092.1587,75192338279.85086,0.0,6133112974.760981,272548775750.72272,820271135372.0095,0.0,48648.478849898616,-431910123834.65814,-438043236809.4191
india,2052,9332995057113.361,889852555.6897023,0.0,590118174801.6521,450461255543.1,118919704577.00966,0.0,18685971863.25741,2763338309.2403917,569380960120.1096,0.0,23671.247216544125,20737214681.54248,2051242818.2850723
latam,2052,5461272594891.075,286929297.605913,0.0,260788278622.07275,263865836619.69604,38652838340.1424,0.0,5374820946.509607,1613535098.0789979,302518674959.83844,0.0,34777.06634183235,-41730396337.765686,-47105217284.27529
seasia,2052,6136858202728.692,340668998.9013894,0.0,300320010745.5567,287970412837.0405,42172101824.92633,0.0,2205562963.842433,2107853693.0476222,330142514661.96686,0.0,32397.555688620294,-29822503916.410156,-32028066880.25259
