region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
china,2089,10432635885227.375,148685948.7456808,0.0,382177805197.0054,550078592018.6499,61964304022.4146,0.0,5971903477.057251,2271623766.093198,612042896041.0645,0.0,111200.18085960185,-229865090844.05908,-235836994321.11633
india,2089,15491927894770.092,681233504.085505,0.0,829065200824.962,819755424367.3937,181351927736.51416,0.0,30378151796.46421,4198237682.097596,1001107352103.9078,0.0,73665.07128618739,-172042151278.9458,-202420303075.41
latam,2089,7512260633506.492,176314938.77792668,0.0,325662229089.7943,383850360882.5683,53934404791.267006,0.0,7465366008.174252,1795197970.260332,437784765673.8353,0.0,91784.73938678707,-112122536584.04102,-119587902592.21527
seasia,2089,9262902301151.957,231517991.29261816,0.0,403934336447.3808,468271048126.19727,65447558136.08173,0.0,4167679885.2609353,3491792463.541799,533718606262.279,0.0,88140.24929296771,-129784269814.8982,-133951949700.15913
russia,2089,8258216316948.55,112104924.15544817,6826957.461219959,343826503474.86847,399060906213.3199,48571739419.75822,25178494267.880894,0.0,2400104923.7170525,420621418267.7843,27011227365.293884,105132.1164927191,-76794914792.91583,-78627647890.32883
mena,2089,13861441152107.95,230001190.64087486,0.0,794288441880.1821,763000844612.232,190963266418.89987,0.0,11028954279.554268,3178944604.067142,953964111031.132,0.0,105522.44311674972,-159675669150.94983,-170704623430.5041
ssa,2089,14598331624001.285,1319059404.942215,0.0,659298149203.5238,681963810003.5107,90272749723.75473,0.0,9455684725.16554,8229051614.043926,772236559727.2655,0.0,53879.97767244337,-112938410523.7417,-122394095248.90724
us,2090,32971320284459.387,142683601.02846417,35899879.81135647,1207249704221.489,1608217561243.6326,186216614316.8706,442804830944.2915,0.0,6190674453.882672,1345221480092.7559,449212695467.7485,162191.26362754081,-137971775871.26685,-144379640394.72382
oecd-ex-us,2090,29750428770481.824,204234602.32815292,35076990.38569897,1153936755991.7031,1465413473336.3079,160581613066.87656,262610014348.4646,0.0,4089205496.9242597,1342289143306.0886,283705943097.09717,139405.2579393962,-188352387314.3855,-209448316063.01807
china,2090,10208241084698.736,144829092.99759167,0.0,377248905448.2903,538079512885.7757,60598140278.58279,0.0,5232155289.271984,2266102476.69966,598677653164.3585,0.0,113493.16033543216,-221428747716.06824,-226660903005.3402
india,2090,15299592566769.86,671153301.7151419,0.0,819074734224.9056,809058226400.1897,178917339920.87308,0.0,27819891005.014915,4385395100.951237,987975566321.0627,0.0,75649.91904783677,-168900832096.1571,-196720723101.17203
latam,2090,7397374292366.079,173055117.81310263,0.0,321618185066.21844,377714955777.79584,53069425924.25144,0.0,7437530105.051047,1717385600.4650943,430784381702.0473,0.0,93947.3859016295,-109166196635.82886,-116603726740.8799
seasia,2090,9134971396715.727,232233940.8428167,0.0,398748491676.0119,461551887908.862,64472564979.399574,0.0,3811761285.76462,3156818061.7890787,526024452888.2616,0.0,90271.86994211747,-127275961212.2497,-131087722498.01431
russia,2090,8181455970979.533,111067267.56252879,6802580.017126989,340382323583.1963,395737451406.2994,48088695121.72106,24322607292.799652,0.0,2360869683.005155,416910592537.0365,26915553990.98365,107390.32454457547,-76528268953.84021,-79121215652.0242
mena,2090,13691893036235.324,227180085.69533744,0.0,784787645233.0261,753752332063.0923,188622272260.22507,0.0,15114563100.692997,3153406318.35054,942374604323.3174,0.0,107783.04369084485,-157586959090.29126,-172701522190.98425
ssa,2090,14633938514117.986,1310035302.651462,0.0,652388382295.3376,675966417528.5994,91431782850.5787,0.0,9655610229.38439,160272318429.9158,767398200379.1781,0.0,55591.93288358827,-115009818083.84045,-124665428313.22484
us,2091,32846234401939.15,141953797.20992693,35938852.11390132,1202581543338.9255,1601463804525.688,185378527448.4429,453510177939.47144,0.0,5664728175.492916,1337613365653.1794,449228966320.95,164637.89872015742,-135031822314.2539,-130750610695.73248
oecd-ex-us,2091,29557959523442.04,202495629.69785318,34977284.9958225,1148219626097.5608,1455684036253.7598,159411557205.56006,270302003174.67535,0.0,4104717147.2822714,1332502342595.8416,282593250863.47974,141829.8801868349,-184282716498.28076,-196573964187.08514
china,2091,9991498131817.309,141256884.24918178,0.0,371696356483.6472,526338117925.9641,59238687988.90016,0.0,5192095078.495039,2329591628.2834797,585576805914.8643,0.0,115823.82769935735,-213880449431.21704,-219072544509.71207
india,2091,15108967796995.979,661245866.4815496,0.0,809048277748.8402,798593335950.4958,176555613587.90527,0.0,28652200137.09276,4128102152.764751,975148949538.4011,0.0,77674.61505289626,-166100671789.5609,-194752871926.6537
latam,2091,7285429576243.445,169905434.67455608,0.0,317598514995.3531,371704239434.6309,52223885086.625175,0.0,7298352723.71751,1683246126.9853618,423928124521.2561,0.0,96148.8731639963,-106329609525.90302,-113627962249.62053
seasia,2091,9009520060304.922,228644461.8318081,0.0,393527138705.3334,454937236284.01154,63510824641.80197,0.0,3715528628.8202596,3185114438.498396,518448060925.8135,0.0,92442.55092367926,-124920922220.4801,-128636450849.30037
russia,2091,8106223616478.883,110061496.57827553,6788500.641442948,336774292912.4055,392383603427.6212,47600781388.43648,25683585544.991264,0.0,2294151858.0151696,413158148033.1783,26826236782.879196,109686.56763520247,-76383855120.77277,-77526506358.6607
mena,2091,13529220157290.086,224461964.10116816,0.0,775287446249.7731,744317387114.1127,186263083067.91782,0.0,10395260081.395992,3015405068.4195013,930580470182.0305,0.0,110081.65641870507,-155293023932.25745,-165688284013.65344
ssa,2091,14514773580812.838,1300680299.8642333,0.0,645478677915.2618,671408625841.747,90588267039.87997,0.0,11114967423.908464,8468249085.1387205,761996892881.627,0.0,57344.182622544366,-116518214966.36511,-127633182390.27357
us,2092,32723733035639.344,141256780.00292373,35986120.97997074,1197761381528.6484,1595233215286.2231,184521756353.9996,453542223815.7447,0.0,5949999996.045169,1330060699375.8608,449694272264.3611,167121.231384038,-132299317847.2124,-128451366295.8288
oecd-ex-us,2092,29365262230125.87,200813722.5904135,34861048.135969356,1142020046599.236,1446406131616.5962,158276383024.29053,265795380216.53558,0.0,4169794508.915261,1322768851723.123,281913662917.7646,144291.57688690972,-180748805123.88696,-196867087825.11597
china,2092,9781271210466.854,137906953.38572106,0.0,365495940593.25323,514810019516.5186,57882087018.716194,0.0,5202909669.595684,2172154261.125832,572692106535.2349,0.0,118192.71370439492,-207196165941.98163,-212399075611.5773
india,2092,14922542765599.455,662839916.722473,0.0,799005627977.6519,788174080713.0776,174219482716.89368,0.0,27247202525.209923,4210106581.0085955,962393563429.9713,0.0,79739.71564335284,-163387935452.31946,-190635137977.5294
latam,2092,7176446638115.032,166863472.76237652,0.0,313598319396.2302,365799773430.015,51398043154.021774,0.0,6993371468.962733,1609930528.359656,417197816584.0368,0.0,98389.7360427273,-103599497187.80658,-110592868656.76932
seasia,2092,8886293318067.008,225147765.68152475,0.0,388290128798.08826,448389844156.50116,62562963778.61032,0.0,3595528147.1853023,3031465046.288057,510952807935.11145,0.0,94652.82970891536,-122662679137.0232,-126258207284.2085
russia,2092,8028234446203.191,109055362.81921771,6755381.099456901,333012244136.5928,389005407485.25824,47110293523.30752,22779105006.599133,0.0,2335181589.677783,409345859406.94556,26769841601.620384,112021.37639158453,-76333615270.35278,-80324351865.37402
mena,2092,13368020019650.57,225450770.57019487,0.0,765827940373.5135,735180632030.2316,183990305540.55038,0.0,10807616526.889956,2950476084.644797,919170937570.782,0.0,112418.8119040481,-153342997197.26843,-164150613724.1584
ssa,2092,14394200795428.225,1291121168.8424215,0.0,638569754691.2628,666657749160.0078,89724739428.89055,0.0,11030758162.16783,8270706675.188443,756382488588.8983,0.0,59137.33997627435,-117812733897.6355,-128843492059.80333
us,2093,32597694613958.406,140572890.67376074,36023525.02252752,1192755134530.6084,1589254123774.0156,183656276696.33783,448289597990.083,0.0,5827246268.721173,1322515595365.437,450394805104.91766,169641.812065897,-129760460834.82861,-131865667949.66327
oecd-ex-us,2093,29638769694898.67,199219318.0912032,34768653.76902281,1135286232920.3232,1436499809713.5881,161654059307.235,269298705343.66263,0.0,467076395529.65485,1315656189221.5103,282497679799.31274,146790.89390634914,-180369956301.187,-193568930756.83713
china,2093,9576674801687.082,137919929.9890965,0.0,358685826032.732,503455684386.66266,56524455844.61549,0.0,5410107046.947096,2108012465.7281833,559980140231.2782,0.0,120600.3571311524,-201294314198.5462,-206704421245.4933
india,2093,14738368114910.674,653175584.2979125,0.0,788970631471.0,777913491097.9385,171931998883.12088,0.0,27321344581.01134,4021552402.289606,949845489981.0593,0.0,81845.78390237053,-160874858510.05933,-188196203091.07068
latam,2093,7069563213553.922,163908454.82627207,0.0,309604292718.73883,360011220270.04736,50590989173.08771,0.0,7470408816.46279,1584900979.746326,410602209443.1351,0.0,100670.51696143298,-100997916724.39624,-108468325540.85902
seasia,2093,8765107188703.276,221733280.4806343,0.0,383062514307.5952,441915771721.0569,61627537722.14937,0.0,3654908603.0750947,2949574374.957076,503543309443.20624,0.0,96903.2511890274,-120480795135.61102,-124135703738.68611
russia,2093,7953977542823.923,108084477.86510873,6742916.593577908,329132973742.88135,385408577930.995,46594810771.71987,26349050105.903675,0.0,2264461474.663523,405462608283.36597,26540780419.348793,114395.28936244626,-76329634540.48462,-76521364853.92975
mena,2093,13208630037570.883,222744610.6577781,0.0,756384137267.5708,726063685724.3021,181735981986.97165,0.0,10787083429.169418,2812631793.1798377,907799667711.2738,0.0,114795.0486802117,-151415530443.703,-162202613872.87244
ssa,2093,14272356016632.857,1281371947.1449637,0.0,631671305835.0413,661786148301.6946,88850464243.40387,0.0,11014880293.79971,8135408208.483867,750636612545.0984,0.0,60972.02364178916,-118965306710.05713,-129980187003.85684
us,2094,32481441800576.87,139932413.96146503,36084665.75997416,1187608501542.8025,1582945575036.7542,182702897478.7301,456089520010.6972,0.0,5697637580.450011,1314975325260.2446,450673147255.2397,172200.19946941396,-127366823717.44214,-121950450961.98462
oecd-ex-us,2094,29447693245314.832,197664647.73472765,34665130.07058324,1128041080425.6377,1427145456399.2761,160435044892.81955,264253410075.14926,0.0,4209561207.455032,1305915743667.127,281664757624.97107,149328.385406277,-177874663241.48926,-195286010791.31107
china,2094,9377202487540.002,134734475.2186912,0.0,351358491947.35876,492182209455.971,55164983561.85184,0.0,5554629746.435578,2071016669.8149822,547347193017.8229,0.0,123047.30491720603,-195988701070.4641,-201543330816.8997
india,2094,14557152882293.898,643722717.6744797,0.0,778938212813.7579,767734112460.4701,169671848087.86703,0.0,26662701151.762943,3915216269.56474,937405960548.3372,0.0,83993.38980255922,-158467747734.57922,-185130448886.34216
latam,2094,6965452194222.711,161054526.061223,0.0,305616954288.9514,354302945029.2552,49797624750.82663,0.0,7108962567.342528,1481558727.2604284,404100569780.0818,0.0,102991.76603890731,-98483615491.13037,-105592578058.4729
seasia,2094,8646142698503.815,218400370.29716444,0.0,377846921438.6299,435514514674.41406,60700234663.25126,0.0,3619492750.203339,3022830449.7811794,496214749337.66534,0.0,99194.36781772005,-118367827899.03546,-121987320649.2388
russia,2094,7989723594905.611,107143859.73719333,6750863.230437124,325192284210.77966,381717151293.44434,47330451520.82154,28324176126.130066,0.0,111277194559.04083,402426639611.0089,26620963203.257057,116808.85315073546,-77234355400.22925,-75531142477.35623
mena,2094,13047769371710.049,220018327.327606,0.0,746957048160.308,716998874845.2054,179499875251.10382,0.0,14142443777.349709,2823479852.5171366,896498750096.3093,0.0,117210.91334242317,-149541701936.00134,-163684145713.35104
ssa,2094,14149636546410.387,1271462039.1261039,0.0,624796418943.1388,656797105556.2412,87964506495.92949,0.0,10854930656.57552,8100653543.13093,744761612052.1707,0.0,62848.8580589418,-119965193109.03186,-130820123765.60738
us,2095,32361089457055.984,141647920.52583805,36750864.268063396,1182334759169.7705,1576807987307.7654,181836577316.52924,450378626167.02783,0.0,5578835766.608992,1307459184480.9854,451185380143.30927,174796.96067908395,-125124425311.21484,-125931179287.49628
oecd-ex-us,2095,29254237378957.316,196128339.11308905,34548303.38061647,1120273573489.781,1417556993872.3877,159254398715.73187,259049508657.23044,0.0,4032444083.6278286,1296129517672.4685,280681874915.65173,151904.61396633636,-175855944182.6875,-197488310441.1088
china,2095,9183100531545.248,131684760.3335241,0.0,343651444459.7654,480954755677.97546,53809411885.55407,0.0,4882540569.564067,1893307678.5775008,534764167563.52954,0.0,125534.11228812842,-191112723103.76416,-195995263673.32822
india,2095,14377734601838.293,634447360.7588712,0.0,768930428308.1105,757669881068.3119,167443835850.4019,0.0,26968933500.991558,3733941655.9828005,925113716918.7137,0.0,86183.11035635007,-156183288610.60327,-183152222111.59482
latam,2095,6959820824091.83,158286597.06571633,0.0,301637680496.12115,349144084511.16724,50094010531.96004,0.0,7249343930.991066,99218388347.11642,399238095043.12726,0.0,105354.04123117104,-97600414547.0061,-104849758477.99716
