region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
russia,2086,13172186340829.496,161409081.22273394,6762574.457689719,625870637381.3865,594937591207.9172,74860400895.85013,24753613696.220783,0.0,3584045158.39001,642623230591.3844,27174761512.382965,98580.5123881819,-16752593209.997925,-19173741026.160107
mena,2086,25875934788217.168,375135783.32128733,0.0,1657018415405.2175,1322950292201.8325,364677536669.20593,0.0,13959407135.46183,288475233855.5445,1687627828871.0386,0.0,98963.52449085074,-30609413465.821045,-44568820601.282875
ssa,2086,24520790103439.426,1972834520.90035,0.0,1293397235240.4578,1051104057241.681,144274765718.40314,0.0,9178332192.55576,11522160321.844341,1195378822960.0842,0.0,48979.82980658072,98018412280.37354,88840080087.81778
us,2087,51185580747596.42,206942559.52117512,35755727.62724811,2281689505516.499,2370278996250.0596,279225617441.44366,447202141992.86115,0.0,7884973524.350735,2204649705859.1885,444854907832.3147,155066.16061477683,77039799657.31055,79387033817.857
oecd-ex-us,2087,48829472990227.37,311424003.11609817,35382028.16732913,2187162224967.687,2262113295383.7007,257078329661.5763,272078365056.5127,0.0,5951731671.741089,2233541971559.1343,285649653486.1419,132348.50110526668,-46379746591.447266,-59951035021.07648
china,2087,22840561638411.92,289236060.7986581,0.0,921512373505.9004,1109220637791.4707,128282610412.3987,0.0,6709334888.856049,4655109045.137322,1237503248203.8694,0.0,106725.2019331531,-315990874697.969,-322700209586.8251
india,2087,28679868204301.445,1108593165.1961274,0.0,1683676193269.1208,1415049774717.606,341408085794.6768,0.0,32560368250.0993,7283118901.24821,1756457860512.2827,0.0,69812.72795628989,-72781667243.16187,-105342035493.26117
latam,2087,14518191998477.176,296402871.57434505,0.0,702481735548.2935,686513298797.9307,102727125002.03624,0.0,8366647351.09966,3051218131.605752,789240423799.9669,0.0,87573.86606696805,-86758688251.67346,-95125335602.77312
seasia,2087,16601455287753.748,373261563.3505737,0.0,804846359970.6646,781301434910.4357,115131439175.22252,0.0,4444638916.052838,5325571299.317763,896432874085.6582,0.0,83992.07536276645,-91586514114.99365,-96031153031.0465
russia,2087,13158053102896.635,161235493.72916344,6750714.834054811,624573388250.4073,594661977745.9382,74700310915.00676,26984651297.1257,0.0,3671011180.5438695,642275465942.7228,27086822718.2221,100727.72182228231,-17702077692.31543,-17804249113.411827
mena,2087,25833017708483.45,374753073.7002696,0.0,1651841520250.1543,1321201529053.2827,363805921921.76044,0.0,14895285845.332184,5144136836.497778,1685007450975.0432,0.0,101113.19488057579,-33165930724.888916,-48061216570.2211
ssa,2087,24614005359874.504,1981891683.174803,0.0,1293868168756.2822,1056556007797.9082,144647775880.28146,0.0,11303279936.22259,11854151293.200861,1201203783678.1897,0.0,50574.525766229104,92664385078.09253,81361105141.86993
us,2088,51990540257081.72,207159038.9703237,35833180.3549075,2283145690823.4126,2368358592755.939,286094395073.9187,464245418201.86206,0.0,712021388289.8595,2207172782090.344,447280205739.5136,157405.9249237484,75972908733.06836,92938121195.41681
oecd-ex-us,2088,48786200117091.13,310685056.5064114,35321274.70171271,2184992699798.3555,2259816028080.045,256573349087.21207,281973759487.64276,0.0,6150044745.031958,2231447187300.372,284942189866.88495,134665.09407535597,-46454487502.0166,-49422917881.25879
