region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
seasia,2037,15088636485407.203,359203449.6989977,0.0,899757841343.8031,725662755640.7318,108809741286.38101,0.0,3687793001.306875,5640147279.207403,834472496927.1128,0.0,19834.92458426673,65285344416.69031,61597551415.38343
russia,2037,11687969183609.803,147128473.81768543,2226267.4976923596,552631458834.8324,580120215696.7205,69625717305.83502,24179264614.93716,0.0,4863555226.948677,638970158105.7806,10775774896.77479,29203.599839846298,-86338699270.94824,-72935209552.78587
mena,2037,18221861813381.64,262846560.40608788,380856.21892113343,1504918191984.148,907605234626.9076,288511862291.2189,0.0,20645956460.487015,4203955300.12583,1193975143908.2488,2141953009.8776584,29442.055300080377,310943048075.8992,288155138605.5345
ssa,2037,9591414902385.262,722330222.8263158,0.0,865966212697.7748,359363995402.32043,56741213470.576485,0.0,8833659489.084988,4431881820.847585,416105208872.8969,0.0,6735.7225599628055,449861003824.87787,441027344335.7929
us,2038,41923318349421.516,174813373.9902753,12266581.348538605,1712028581991.354,2130523782015.9353,240211363304.34457,417524969832.623,0.0,11238978476.543879,2188689801373.0835,182045343947.19592,74285.08485777202,-476661219381.7295,-241181593496.30243
oecd-ex-us,2038,50349801728222.34,369892912.7637409,15011488.156194288,1841977770948.4697,2674303366561.5347,273824940205.24728,302757598168.07214,0.0,10746685817.39009,2802815036956.9976,145313269809.78323,53287.270426712654,-960837266008.5278,-803392937650.2389
china,2038,46761048115090.14,667269353.2573029,0.0,1343092510809.9075,2530794019651.852,253529230546.24872,0.0,14619890566.072338,19191381920.500443,2784323250198.1006,0.0,33934.596227066046,-1441230739388.193,-1455850629954.2654
india,2038,21736768072423.715,865841546.639587,0.0,1696342162133.61,1058596280628.6804,316122858474.7461,0.0,46589492429.02995,8162109969.287165,1374719139103.4265,0.0,13933.95184345038,321623023030.1836,275033530601.1536
latam,2038,14226451688183.605,313109053.4327273,0.0,805361254344.7062,702356254700.676,107718593521.80072,0.0,14078894024.357965,4466298061.929427,810074848222.4768,0.0,22413.789792727977,-4713593877.77063,-18792487902.128593
seasia,2038,15134653401665.646,358638508.14197975,0.0,881079448447.0776,727473578834.9326,109604932762.84427,0.0,3565844913.4932437,5581824322.632382,837078511597.7769,0.0,20534.368938161053,44000936849.30078,40435091935.80754
russia,2038,11612866380164.893,146728997.58459932,2406441.8720839503,541811122105.80115,578154021616.603,69214985115.01991,25567981406.353798,0.0,4887099774.560433,635712804247.9293,11656202483.693596,30058.486446507162,-93901682142.12817,-79989903219.46797
